"beta0","beta1","beta2","beta3","tau","tau2","TIME_PERIOD","Type"
3.07691072701393,-0.715844640471936,-0.427126837086368,2.62896441523858,3.47656818074135,224.823648317315,13209,"AAA"
3.16251912376662,-0.805793158897427,-0.396043209608072,2.39407175187385,4.03661941780858,226.111606815526,13210,"AAA"
3.14807893151189,-0.787132667159522,-0.41988582825994,2.44080655659495,3.80368130046915,226.265755135753,13213,"AAA"
3.16096119091786,-0.806260768034693,-0.401290071333931,2.41767573182612,3.95078960529308,223.946179974365,13214,"AAA"
3.14962854386614,-0.795349055960184,-0.448680886777238,2.65341348136683,3.595434488931,223.782419899131,13215,"AAA"
3.12883358893184,-0.770562220477073,-0.44849347245092,2.82699882755615,3.49269559016758,222.930213506899,13216,"AAA"
3.150634361747,-0.795265405511011,-0.435766950708359,2.94136641591429,3.62275375818641,222.394336052806,13217,"AAA"
3.17167286627561,-0.817345247929139,-0.483350419148136,2.86393801498332,3.46321354096713,223.712692644384,13220,"AAA"
3.11054672419805,-0.738141741990938,-0.547147094475459,2.97087843612299,2.99519744581988,226.117342283222,13221,"AAA"
3.17187900402777,-0.808999471344975,-0.567660436068374,2.75030821702104,3.1692559168774,232.207761067292,13222,"AAA"
3.20424250377015,-0.837925074963564,-0.567610164485604,2.63247336247689,3.25904649375711,233.234981871251,13223,"AAA"
3.24743415756229,-0.885971961923381,-0.622478547886645,2.49577826007246,3.12653598782334,228.982057299805,13224,"AAA"
3.19217274013328,-0.790586741082052,-0.563254914452074,2.58688398578445,3.08180765224753,226.343204383481,13227,"AAA"
3.19767292858917,-0.789240490506145,-0.591871322221324,2.62854615248253,2.95096473101178,223.81721407822,13228,"AAA"
3.15568278861223,-0.717294936533307,-0.649989397225401,2.63412491058627,2.6398500688295,225.257422045714,13229,"AAA"
3.14053171437659,-0.697564018982896,-0.623008205976363,2.75069182443707,2.63853668123026,222.035386331553,13230,"AAA"
3.14324585401684,-0.702565334521413,-0.619767676472415,2.76491558920813,2.64594337486801,220.724729611764,13231,"AAA"
3.0903090890078,-0.601929378513565,-0.681144927760533,2.87761908239335,2.31603108238885,219.635696736362,13234,"AAA"
3.23315143121405,-0.785098031506818,-0.625941385886738,2.59178788668912,2.7525395242929,215.192466571149,13235,"AAA"
3.25618881536442,-0.793632664773972,-0.649988670802259,2.6289545084607,2.68801043466956,213.480547295855,13236,"AAA"
3.29195919038768,-0.836138838775504,-0.652727921277479,2.60010385479445,2.75687574387644,212.912372682945,13237,"AAA"
3.28445538912748,-0.821246082007049,-0.661843636604509,2.64338520900655,2.69127583456274,211.782900120613,13238,"AAA"
3.34868525037747,-0.93794132030596,-0.633897392493933,2.53246476767602,2.77941783927976,199.739830825891,13241,"AAA"
3.3054919350966,-0.869355531588149,-0.667654946720273,2.70817653324699,2.5905670542234,200.521075219282,13242,"AAA"
3.24614383968162,-0.730528775202496,-0.809789607498893,3.06105056536195,2.1970495790605,204.428853710544,13243,"AAA"
3.21178297871694,-0.837872207985527,-0.666032959654476,3.45162000792263,2.71825551149853,215.118957682215,13244,"AAA"
3.23635863243864,-0.880305049899805,-0.449011131013556,3.65222031036508,3.59976468808393,216.946440498999,13245,"AAA"
3.28740113847212,-0.932679602821316,-0.494512941826251,3.39013645224075,3.62833163175831,220.905131544324,13248,"AAA"
3.28155516694001,-0.906513764601954,-0.506044599764999,3.26337509865304,3.54973733238692,222.790778185136,13249,"AAA"
3.30749525986974,-0.951874298729321,-0.449507184485209,3.09298191616397,3.94316219492754,220.81636887075,13250,"AAA"
3.38130667775286,-1.05493473335211,-0.410424595303552,3.13592732580302,4.23828577508662,215.110787708707,13251,"AAA"
3.35983198480287,-1.07432427572597,-0.474134196760473,3.16851299074593,3.74348558326258,208.336679240763,13256,"AAA"
3.34335486030692,-1.04780650802288,-0.446763545386948,3.21980944618626,3.76794284862858,207.348960277147,13257,"AAA"
3.32882562250144,-1.00881638157095,-0.408652157522616,3.23831021107203,3.84996576641355,207.158809674412,13258,"AAA"
3.30967210151954,-0.984285963469646,-0.400076219725218,3.27648345227574,3.81157242663769,206.648416942454,13259,"AAA"
3.33360943899394,-1.01303448812198,-0.37468026602415,3.23376374068753,3.97969283888904,206.1905998256,13262,"AAA"
3.47025304512102,-1.19567818931372,-0.000399944728969698,2.84677309303634,5.77067100818562,191.790351214966,13263,"AAA"
3.49041321420723,-1.23569432346782,-0.000153261438334281,2.73632303034369,5.03576315037775,188.697499131226,13264,"AAA"
3.45109978393411,-1.13485701922478,-0.461087393272029,2.89493824079965,3.43340738256995,195.39298969259,13265,"AAA"
3.4651379811675,-1.12056466269367,-0.493736812114456,2.65694186557963,3.50376429406874,199.054653251123,13266,"AAA"
3.43015352477245,-1.07169147848216,-0.583888607704403,2.87050544440196,3.05879206502587,198.417068134913,13270,"AAA"
3.42428389112892,-1.09148586850751,-0.473459142262306,2.95143784881116,3.39188962553596,197.23105554893,13271,"AAA"
3.46983725698791,-1.13896938344773,-0.434114702742243,2.85826843527873,3.62785626737726,197.077626969698,13272,"AAA"
3.38189096690037,-0.984207260832404,-0.671159096770509,3.13801832295574,2.74297721446117,201.508764838629,13273,"AAA"
3.40820832759061,-1.0226288018152,-0.63645704834374,3.04207042824671,2.8728931394849,200.523702209913,13276,"AAA"
3.43815884160383,-1.04312682621698,-0.647385876226401,2.97697859745492,2.82965026084565,198.503122023038,13277,"AAA"
3.39342377809415,-0.976440668619765,-0.703656317305513,3.07773145491239,2.61157641875626,199.121396025149,13278,"AAA"
3.44649746371873,-1.06331356560557,-0.601307025958568,3.10642459044567,2.91335976887954,197.127146074156,13279,"AAA"
3.37747145584376,-0.974133364691138,-0.622518872595564,3.32709248009992,2.61329475345678,194.574590844394,13280,"AAA"
3.27989746673645,-0.860843918475433,-0.547661796016497,3.75620384885386,2.5159875645305,193.788052404398,13283,"AAA"
2.74665089293727,-0.628850872444619,1.48836142968767,5.39004935851893,0.000000155544682129848,144.521169932307,13284,"AAA"
2.75748735618275,-0.584904478246432,1.54313940602897,5.60365146806087,0.000000302117054616317,147.996059697625,13285,"AAA"
2.7680346344959,-0.780803547289923,1.31416297063875,5.4508210504546,0.000000609669058034537,153.07850247838,13286,"AAA"
2.74317492593065,-0.24358043936306,1.90005920181125,5.45958650624256,0.0000000586416214130574,152.027589932527,13287,"AAA"
3.11018128835824,64.5080093145443,-68.3551761211991,4.02822284212773,0.493229445578494,206.900731959312,13290,"AAA"
3.1273774362185,20.3914507900224,-23.6799583534058,3.95193082241148,0.60568818351392,206.275561038545,13291,"AAA"
3.12091320958739,19.3662409687598,-22.6086567560989,3.85026375699009,0.612760003461996,209.334274232978,13292,"AAA"
3.03796475951886,-0.659130494389331,0.685795788766161,4.07590834028459,6.09419351847616,205.367485992984,13293,"AAA"
3.12339803272849,19.9091598861627,-23.1005073133318,3.80693703193731,0.606942253138844,212.441054152144,13294,"AAA"
3.14975108099199,21.8725423414978,-25.2383453122669,3.80210001347089,0.603637220907398,213.310855059847,13297,"AAA"
3.19277137105085,17.8566525764572,-21.270666737501,3.76488022402969,0.635108727650368,211.883040476035,13298,"AAA"
3.20213464655887,-0.819786199056408,0.680908727807516,3.78264594178789,6.2767442855529,206.70294319922,13299,"AAA"
3.24324611692911,-0.832037192170756,0.631602039411278,3.6948995804298,6.24257473078842,206.386483251395,13300,"AAA"
3.17995508782041,-0.766547749633296,0.72103702412108,3.69637674802805,6.48456052856031,209.320323466666,13301,"AAA"
3.19846386164561,-0.768126659790862,0.747989378390292,3.64195654333101,6.65370080286784,211.513191494561,13304,"AAA"
3.29664789404305,-0.857750109932594,0.652256566918235,3.50109652577295,6.58575656238954,210.993332903149,13305,"AAA"
3.30715494447631,-0.864000072504912,0.656373160324519,3.5484901327813,6.56619100718386,211.021674256845,13306,"AAA"
2.85301590822054,-0.779566061234577,1.32566527782742,4.87298656888294,0.000000206427274799392,144.57052743119,13307,"AAA"
2.79761913799588,-0.395701807796246,1.74173418325442,4.97600696365689,0.0000000289518320801602,148.710078403532,13308,"AAA"
3.16381869093472,-0.693853657232455,0.548691546653521,3.77691953932759,6.47531736719165,213.047440314158,13311,"AAA"
3.10887136119384,-0.635355896577947,0.602808786936761,3.88229368218738,6.45659627874084,212.549204733677,13312,"AAA"
3.14957508851545,-0.673961330342235,0.646709216126907,3.72959842035159,6.74001826588806,215.587318352705,13313,"AAA"
3.24652570447251,-0.762487481995158,0.535962373698066,3.55230295242385,6.59570931418904,213.954073051139,13314,"AAA"
3.21485167767395,-0.72850771947685,0.559874593874413,3.6328189121642,6.55501520355997,213.472267554522,13315,"AAA"
3.28137499328226,-0.783306375904022,0.559770075180707,3.46371138364969,6.67497354563743,214.346123961262,13318,"AAA"
3.29867458032756,-0.818351966403587,0.620386320655248,3.40762142709908,6.78379496533913,214.812725624427,13319,"AAA"
2.85694876353734,-0.296601649193384,1.85188957825508,4.98321776247204,0.000000181678468108678,137.730698486478,13320,"AAA"
2.86524325157323,-0.39673962655062,1.74847349553847,5.01332548962177,0.0000000626987579734128,138.126247715749,13321,"AAA"
2.86461583832242,-0.261467911599881,1.8932367146081,5.17455361168528,0.000000148558493736045,136.019734382308,13322,"AAA"
3.42254461140753,-0.96798786379147,0.720723088277725,3.34187521329798,6.69864452946434,212.123809076769,13325,"AAA"
3.4468111188367,-0.981151719880334,0.803592570987818,3.22747111973105,6.88675481663584,213.721938546983,13326,"AAA"
3.45692869777449,-0.99679692042168,0.769959537074894,3.17696137966531,6.81432312976456,212.603115676766,13327,"AAA"
3.39888012131728,-0.959939072190983,0.843545843778511,3.29057063540668,6.75591392449081,211.965607308918,13328,"AAA"
3.4569558813193,-1.00140259004775,0.77874234854625,3.09346818006305,6.80816693411756,212.082096078637,13329,"AAA"
3.4459345266566,-1.00437358518346,0.808817595055615,3.1107051997328,6.70518329105126,210.440479207496,13332,"AAA"
3.43678477999843,-0.998813144929299,0.797576862492915,3.11277136396702,6.64274683856779,209.638549956449,13333,"AAA"
3.51105946598388,-1.09837003344744,0.761621298944368,2.98457209650673,6.29159569434691,203.917784952437,13334,"AAA"
3.49150138440015,-1.05066528559721,0.843694611927048,2.99280131443666,6.50965902305088,206.900160984311,13335,"AAA"
3.44988035621801,-0.999898591185769,0.919931855833369,3.02377145616781,6.69715943314874,209.837204768745,13336,"AAA"
3.46425106241302,-1.02292746136689,0.941407340205515,2.99032905929464,6.74450725836371,210.546538237352,13339,"AAA"
3.43487979966134,-1.00193509433479,0.932831448192464,3.13588415276612,6.43119764632854,220.586193523154,13340,"AAA"
3.45223152430517,-1.0436330700665,0.986744135268353,3.1449658522986,6.39823710925679,220.464180466047,13341,"AAA"
3.3825566758056,-0.913101705017044,0.942860714079413,3.30567880616099,6.41708271505617,219.962927851373,13342,"AAA"
3.28673262198144,-0.78178026691058,0.945969300054509,3.51695104819975,6.53764605380821,221.751697221005,13343,"AAA"
3.29361971112054,-0.754661430755163,0.935979298246788,3.56317545561917,6.87345831261407,227.466414158981,13346,"AAA"
3.34788521880238,-0.805531235064384,0.934356543307034,3.40281564032612,7.02803836226391,230.186353285256,13347,"AAA"
3.36932972718978,-0.833824069786324,0.992123129329102,3.35198291351347,7.11325791674632,232.03825126586,13348,"AAA"
3.32221077863984,-0.747949567240414,0.970130644876581,3.40099869818417,7.21210416942612,233.315023243064,13349,"AAA"
3.27109424407358,-0.668036645444124,0.918476881180882,3.45911400049952,7.0770787702687,230.760913050704,13350,"AAA"
3.27611326590479,-0.662984769270738,0.910955121529841,3.40481643740748,7.05141327798378,230.388652489152,13353,"AAA"
3.26209938868468,-0.652203700265628,0.906338194576286,3.43970726437938,6.9310792840786,228.342698602771,13354,"AAA"
3.29754295581722,-0.735959647618868,1.03194008007903,3.46049297125714,6.90570853898552,228.244959507144,13355,"AAA"
3.18614742410412,-0.551510513973459,1.04613141379507,3.76919071243882,7.36332806408428,234.792570777357,13356,"AAA"
3.38987331770794,92.8534774311546,-96.9906518624347,3.06005513356661,0.456573642275837,264.27552671676,13357,"AAA"
3.23234884121205,-0.606612713500495,1.00688509163602,3.48621186839262,6.95840894870618,228.842487863658,13360,"AAA"
3.25099484091624,-0.665246248208636,0.999715864984217,3.43140814851182,6.38930369504682,219.441121451361,13361,"AAA"
3.22930910633703,-0.641666361965104,1.04140985230952,3.47498076629049,6.42698997916926,220.452721672508,13362,"AAA"
3.31441816990703,-0.739251660089972,1.04592443729502,3.19526356198096,6.28950315312199,219.152131562331,13363,"AAA"
3.45605255452132,182.366523604182,-187.153817455855,2.69771793094172,0.397008239030554,284.315815304638,13364,"AAA"
3.4549268615455,149.735100328582,-154.288252471061,2.74088581739644,0.404192811486781,279.503973613077,13367,"AAA"
3.45629991700063,557.69312832238,-562.970111637368,2.7379626791868,0.341287780488798,282.887094650197,13368,"AAA"
3.48142391793115,291.934486209341,-297.02384266915,2.73487676487594,0.372460487034644,280.872667161784,13369,"AAA"
3.46283910230263,96.1741489366707,-100.343030479956,2.78093999535763,0.427963140477775,275.697302178825,13370,"AAA"
3.31103122552236,-0.665995916076895,1.11294398469809,3.18145565813785,6.5972792189799,225.185547612525,13371,"AAA"
3.35094904218612,-0.738923912242746,1.18727374546538,3.1762509034738,6.48862805505176,224.760450345078,13374,"AAA"
3.29602999466998,-0.678194845245691,1.23539449628777,3.25200246788871,6.4824569196085,225.317696061585,13375,"AAA"
3.53611064884031,94.1301445184891,-98.633154901989,2.60631402440759,0.43819553145989,308.893271486667,13376,"AAA"
3.53049257359634,261.566195868624,-266.6098316436,2.56627679138166,0.378062293480516,335.12044238199,13377,"AAA"
3.55413123062158,439.184874283982,-444.683690125895,2.484333886317,0.354834206173794,345.981524524519,13378,"AAA"
3.20449647270703,-0.567604029869328,1.43867272073962,3.18095598314259,6.56323933994177,233.725019082708,13381,"AAA"
3.09724224281136,-0.383483060981269,1.28371327932217,3.40741734847627,6.5891620936257,225.025202822543,13382,"AAA"
3.03586048617026,-0.313909233067213,1.41780920795572,3.72684358392377,7.05523930373327,238.606262613442,13383,"AAA"
3.05618754912138,-0.410125141984966,1.4354508510025,3.58253583516627,5.97368215033547,220.16939442837,13384,"AAA"
3.04724755021179,-0.3811542639083,1.40279790026376,3.62016721371643,5.99018841505772,219.396266933415,13385,"AAA"
3.05729451313402,-0.384271837472352,1.37751783052473,3.57731900956734,5.90172689584962,217.557598150435,13388,"AAA"
3.43657976817824,-3.93178529585326,-1.95660839333448,2.69054898762276,0.208614241694679,340.832894999269,13389,"AAA"
3.09453362349671,-0.395459912050139,1.34650936578907,3.34463477795907,6.09360524965794,222.659633566353,13390,"AAA"
3.45323427732925,3.62060592129958,-10.8263984114093,3.0330653773093,0.166446320699601,520.684647113012,13391,"AAA"
3.04285727539474,-0.391976916688748,1.61234694148995,3.40629708285459,5.96582171048774,229.292463194732,13392,"AAA"
3.04000642858823,-0.370095191273472,1.59427308484638,3.37208634223721,6.06490430075471,231.510733576593,13395,"AAA"
3.07546976946973,-0.406995468623779,1.59139762346642,3.32790470592009,6.03378138967095,231.349212141919,13396,"AAA"
3.1611583150094,-0.506980156908762,1.55237481592957,3.18702933125056,5.89374055609683,228.335957041092,13397,"AAA"
3.19494435477208,-0.525266659403035,1.55369499288563,3.13351873217583,6.01175863422783,232.043289007159,13398,"AAA"
3.12750085525775,-0.426680435399896,1.61025761268927,3.12485340062038,6.23496587305396,242.479957455826,13399,"AAA"
3.19049573320128,-0.500056864276103,1.62039174791409,2.94413411717901,6.23695327857586,248.632164433665,13402,"AAA"
3.21679658781233,-0.515263561502112,1.59578818666255,2.97688603764285,6.19132077066894,243.897550322872,13403,"AAA"
3.21268850914871,-0.508061431992456,1.56693554477621,2.97116273158801,6.035933360318,238.309208794858,13404,"AAA"
4.24000719211753,-1.49093328147006,-0.103419621407305,-1.7608630222582,3.61133247605298,33.0046813150247,13405,"AAA"
3.56586870867966,-4.6029052756676,-2.64826901899566,3.66522407112627,0.184999653189354,1118.3507954916,13406,"AAA"
3.32962949664833,-0.616004420297052,1.47573555330592,2.4567190244274,6.17763051900548,255.219536755162,13409,"AAA"
3.26153535351142,-0.536010058580388,1.50853931304823,2.53699330135498,6.12866241833349,255.669715303269,13410,"AAA"
3.22682054168052,-0.497526191915237,1.5470686304186,2.60009711068604,6.06535005723892,255.872095368397,13411,"AAA"
3.23160525444225,-0.496062932588549,1.56016360324623,2.6291116627744,6.07575891747398,255.923812875061,13412,"AAA"
3.04839742786548,-0.182879945359732,1.48561308591602,3.03468174372206,6.71678062797466,242.247675437795,13413,"AAA"
3.01795827717418,-0.156400333327957,1.36873785281447,3.03179275943979,6.1317371732139,228.333871262449,13416,"AAA"
3.08097654219038,-0.273288642191634,1.41907268611948,2.71112393520337,5.49686439402567,224.846615888962,13417,"AAA"
3.06351081396698,-0.185123173923294,1.39996267365952,2.77618477716499,6.31197704714677,242.185988126509,13418,"AAA"
3.11059056344748,-0.278370926575955,1.46567606591925,2.70096290195149,6.00885743856383,242.252937697277,13419,"AAA"
3.16763016636207,-0.363652891296331,1.41950346085902,2.42728909679681,5.48395246624831,235.214358745076,13420,"AAA"
3.14486977233831,-0.33728723928499,1.45292020110484,2.72835044532712,6.49858230181982,252.261330840606,13423,"AAA"
3.1051920633219,-0.378546738859245,1.51873238889048,2.56573179035058,5.15572687489549,227.29567628483,13424,"AAA"
3.10428536211348,-0.389846301411777,1.5536601030939,2.4981062169033,4.92989703608539,227.312531792372,13425,"AAA"
3.0982917208498,-0.379274082417486,1.56733629278965,2.51152876279486,4.97749930806282,229.751709202457,13426,"AAA"
3.1209061535626,-0.363459034657117,1.44379259711404,2.52879658259351,4.87605866332934,218.072541087107,13427,"AAA"
3.17888744968776,-0.425771784241527,1.40530372871203,2.38076925427224,5.00610937464939,222.936336345239,13430,"AAA"
3.22455251571618,-0.460389436172709,1.3569233244939,2.30854489461812,5.04588689093588,222.799726608788,13431,"AAA"
3.25526609170873,-0.486653948552314,1.32409549190394,2.21638064831261,5.05224363151233,223.73010417138,13432,"AAA"
3.25892213589869,-0.477552287166132,1.29203945430168,2.18620789192823,5.00098460824005,221.394619296719,13433,"AAA"
3.29655328370285,-0.523587216610193,1.26823948342491,2.10822401360348,4.86437810974139,218.482589702751,13434,"AAA"
3.27816375298475,-0.500999852654236,1.27945276740643,2.2070105581026,4.8387267112491,215.629921661775,13437,"AAA"
3.25374768080453,-0.45635191103241,1.2651365361153,2.17739686909753,4.79093209436961,215.08867638646,13438,"AAA"
3.27040865104985,-0.473105614005496,1.20566577828389,2.14659923641015,4.68361579658625,210.160361367087,13439,"AAA"
3.29751467270828,-0.507015224680751,1.21453857598441,2.16228659594409,4.70831354550211,210.395406218349,13440,"AAA"
3.31851673723913,-0.510872335623337,1.22445682092217,2.06920051088797,4.89706321009446,217.248261462316,13441,"AAA"
3.37042633597141,-0.564565557981409,1.17547102658518,1.99881425012867,4.84129481799955,214.719126441938,13444,"AAA"
3.38773469913992,-0.583705233615625,1.17564529878821,1.88405122962972,4.77700826206699,216.79257961113,13445,"AAA"
3.39853733318355,-0.604899342818544,1.20528848085012,1.90107482248397,4.68834217728669,215.739556601121,13446,"AAA"
3.39547901210524,-0.598322780075786,1.22187659259448,1.81603043819653,4.64756132915456,218.997402342613,13447,"AAA"
3.35022884881107,-0.557853116888393,1.32107803322418,1.78105706624844,4.63396309081419,225.898070403599,13448,"AAA"
3.35792136868915,-0.596641834537753,1.35252900160096,1.68332956734506,4.47648893532549,229.398556829164,13451,"AAA"
3.41126229604828,-0.602630719814352,1.31176093597783,1.61389476176312,5.26480100497431,255.166374395861,13452,"AAA"
3.30851436128639,-0.437356487988101,1.271415552633,1.83853118579991,5.15977884858443,237.09836653941,13453,"AAA"
3.32639719085832,-0.476762277452714,1.35547842393245,1.77984254456386,5.12057021183011,241.891048018605,13454,"AAA"
3.33996158367826,-0.519688411450317,1.48082438360713,1.92677434927292,5.26203077485187,248.167247658638,13455,"AAA"
3.40483948743027,-0.545595315822499,1.36569954165177,1.74392082991804,5.44674962348735,252.58722668818,13458,"AAA"
3.36802778960752,-0.519238926007606,1.4510127602437,1.73446468209846,5.43573127263345,261.914639921431,13459,"AAA"
3.37316815044598,-0.501646762876013,1.44898433140433,1.70060667800118,5.59256931445354,265.517861972517,13460,"AAA"
3.36499828940274,-0.446523886007071,1.46145287833965,1.73931851793761,5.93561711548178,267.283506744849,13461,"AAA"
3.28126350501468,-0.330662451965992,1.44286179683184,2.00106701742925,5.98128046650323,257.524818728599,13462,"AAA"
3.29823867618037,-0.333540720161159,1.39478135510412,1.97445052577518,6.14454209106694,257.123550439602,13465,"AAA"
3.28123614494528,-0.316598258904729,1.41017224152838,1.95562930096775,6.0590012757886,258.619555906136,13466,"AAA"
3.32133313456676,-0.362344257603848,1.40909330543677,1.9031306674218,6.06003983330634,260.891258323064,13467,"AAA"
3.31454703162054,-0.343857640809648,1.40564505948234,1.89852043530889,6.099451764172,261.694084022303,13468,"AAA"
3.34615717214654,-0.353638958776979,1.30430352595742,1.75810827111816,6.05954124949285,259.058409805317,13469,"AAA"
3.28632549697592,-0.225967964616073,1.20823735650957,1.91111782350189,6.45136135647684,251.818344632049,13472,"AAA"
3.30013129112357,-0.244522876906789,1.23545437328173,1.84555361685594,6.40618253588107,255.829459029788,13473,"AAA"
3.27340381028741,-0.183491323419238,1.17332775233664,1.98027958170102,6.50458547916152,250.395653259677,13474,"AAA"
3.31605526037379,-0.215053965043909,1.18351896532491,1.89655320762622,6.6199086461931,257.466786124368,13475,"AAA"
3.22546934024563,-0.131351920042966,1.27708473170616,2.17460146256214,6.55383946445764,254.825778733721,13476,"AAA"
3.23845377674728,-0.120463878106063,1.21553447117258,2.22283408943538,6.88360277237999,253.799884850584,13479,"AAA"
3.19992680707218,-0.0747858854656977,1.18791659882282,2.2542332678721,6.58264415956858,249.153963404564,13480,"AAA"
3.22091806359955,-0.121243103782286,1.22563679361351,2.17541773382993,6.43106015114618,253.290501181794,13481,"AAA"
3.23673650282464,-0.130650961799828,1.22677270825238,2.12897723134635,6.4076081019709,255.440614152446,13482,"AAA"
3.2118335527685,-0.0888680310057824,1.22035182894011,2.19864174656442,6.50434947841439,254.653659564219,13483,"AAA"
3.16099731510402,0.0340267517485371,1.04125030398727,2.33105759342133,6.88131089532233,246.066701067216,13486,"AAA"
3.17471142557922,0.0145747079670921,1.09314235942064,2.25164028473413,6.80619189631279,252.118837587515,13487,"AAA"
3.23308721331752,-0.0528191205245492,1.08556662248857,2.09772649037916,6.83780008496349,259.150333879906,13488,"AAA"
3.28447865462557,-0.116406784396292,1.10642781116132,1.93469314106528,6.54337259041836,267.09579842469,13489,"AAA"
3.31235294528393,-0.120006164329878,1.04259102859607,1.79371970957337,6.67805565058957,272.729760531169,13490,"AAA"
3.3291432203819,-0.110795978946557,1.07600839872919,1.9492353749629,7.51432429753764,284.579643666024,13493,"AAA"
3.57600210271726,-0.44606914032141,0.708246874881161,-53.5542085865098,4.43790564518783,-29384.7407485196,13494,"AAA"
4.00929499462706,-0.871309890721999,-0.263125307960791,-1.10230063354362,2.42772101534008,39.242813988246,13495,"AAA"
3.63502987352494,-0.536070794196264,0.724754413383851,65.5382219109025,4.59522309389775,40666.9860218782,13496,"AAA"
3.63035591560618,-0.512751583536781,0.685372890373091,-71.5031895811357,4.59576970169781,-44479.068108503,13497,"AAA"
3.49565900949562,-0.326520263435079,1.06700726848566,1.61841026620986,7.0795474641009,305.53580989424,13500,"AAA"
3.74078546876586,14.8761956355813,-17.312064768538,8.17742074039743,0.41159182961242,5160.76437075439,13501,"AAA"
3.51018470079273,-0.324983803122868,1.08032061982404,1.75690010818644,7.29113794325958,292.021875299543,13502,"AAA"
3.52868553868562,-0.342943268715536,1.07923033254502,1.73254301278693,7.16341559211935,291.965434694741,13503,"AAA"
3.73666510302256,-0.639788036354982,0.699412423110179,-85.988105934922,4.4336028081956,-50439.701523974,13504,"AAA"
3.80097032808133,9.27742741024955,-12.0681148790271,36.1465830660858,0.409291732373506,23331.7104756032,13509,"AAA"
3.61160172320547,-0.526214803997819,1.13158531131899,1.60346397127738,6.08411462241163,284.407668900462,13510,"AAA"
3.60525641257871,-0.43408852619119,1.06895873907213,1.61543667512802,6.67725312676194,265.496072428352,13511,"AAA"
3.57796066379511,-0.40405055390668,1.05424982833244,1.63965609419278,6.25660133106678,257.035910238581,13515,"AAA"
4.14717415015191,-0.991588402310212,-0.306760493178708,-0.973353241540677,2.423245016307,31.8013530676934,13516,"AAA"
4.16423998971896,-1.015154193466,-0.315743912977178,-0.996164056170735,2.40174721236436,31.7204778941983,13517,"AAA"
3.62288074619722,-0.450004302297462,1.07095990110452,1.64084349459264,6.35705733653385,261.052958322706,13518,"AAA"
3.60459447280946,-0.413663810305787,1.05301744892294,1.69962459040819,6.42780183663562,257.635327278444,13521,"AAA"
3.59912638125297,-0.392534065921778,1.05898868209541,1.77893564841934,6.44613465877217,254.424244956766,13522,"AAA"
3.6240944501375,-0.4215020799078,1.07936000126489,1.76700055234026,6.2934909434467,254.38311893285,13523,"AAA"
3.57245443729343,-0.328953252388071,1.01547361044084,1.97986242378902,6.65125552666733,245.972140145439,13524,"AAA"
3.61904955476866,-0.40906661908127,1.02880191786514,1.94978713947443,6.23479517378929,238.360520685507,13525,"AAA"
3.63380083479886,-0.402569052528482,0.996298376897883,1.86648900618885,6.30203262558767,240.113582066183,13528,"AAA"
3.64071078064066,-0.372788820209882,0.920456288596104,1.76337312728407,6.53037714989892,242.26700470909,13529,"AAA"
3.64405325561882,-0.37883407334488,0.922425336117966,1.7516009035553,6.55538018300085,243.236815271451,13530,"AAA"
3.87141755534762,241.874270996488,-245.36391497173,1.42246312837815,0.361180433200365,394.643593334238,13531,"AAA"
3.86607998396302,175.601888134458,-178.734817411741,1.30692281160139,0.365653806076268,481.111684664645,13532,"AAA"
3.86586724333839,173.707443019071,-176.853236050181,1.26846760853935,0.367076213840063,496.564874998211,13535,"AAA"
3.86108692192916,172.191275214698,-175.154482028775,1.17533671163992,0.366664887539197,500.191871634831,13536,"AAA"
3.71948361709969,-0.443798593648485,0.881990652715812,1.3827102559358,6.52184660376747,249.973941946763,13537,"AAA"
3.89036641032666,202.465680217456,-205.885237354806,1.1751860535839,0.371679808318305,470.880577280921,13538,"AAA"
3.77668985980304,-0.439376471686066,0.775832521583838,1.44943846536196,7.02453614639139,245.708638721811,13539,"AAA"
3.75730389958727,-0.411059203216215,0.784546796858126,1.63301612930384,7.06967877610904,242.453403606542,13542,"AAA"
3.73069657915343,-0.464316892669969,0.906304432872127,1.67053041140145,6.31067976940635,235.623047827856,13543,"AAA"
3.74110444510255,-0.468732252377463,0.898293810276282,1.63212050174637,6.30677821359022,236.088522775419,13544,"AAA"
3.67507632364294,-0.405440326333816,0.932876827433844,1.69495758992107,5.98354093684531,230.534559368776,13545,"AAA"
3.70716631059323,-0.405320677592149,0.731350965867041,1.66114930628001,5.63468647752866,214.421150496964,13546,"AAA"
3.5990527053217,-0.27049843214564,0.862065701559512,1.95438543941344,6.22403759806786,226.917937273288,13549,"AAA"
4.28591367730914,-0.960432013124305,-0.182946844767986,-1.15615900073124,3.26571012063558,28.6366682946402,13550,"AAA"
4.26288099458484,-0.968210923228343,0.21708905998434,-1.09877691599329,4.45457286168106,29.1357042381699,13551,"AAA"
4.24659855940454,-0.950463103183327,-0.275964957718598,-0.950749097533957,2.62204763294592,29.9681057130105,13552,"AAA"
3.7176926324898,-0.398159548648751,0.870425058105337,1.59481425201321,6.10739316765,233.654151387839,13553,"AAA"
3.88903977970626,169.48553419598,-172.489516014591,1.32879822383774,0.365579284722708,344.45492894069,13556,"AAA"
3.728158856659,-0.391335977949269,0.83225907550478,1.7263562985008,6.28051593986799,230.570502238318,13557,"AAA"
