"beta0","beta1","beta2","tau","TIME_PERIOD"
-698.603930289751,698.43040709432,767.60073636544,2934.39217731444,14861
2.34739313415787,-241688.746021372,241557.125363309,1,14862
-1124.33425279025,1124.18106586436,1211.75231801086,3572.19084824058,14865
1.8961182063682,6078.92040980614,-6105.77321000237,2.87963187600166,14866
2.02569953239067,135372.740286723,-135419.014699498,2.18695284106108,14867
-852.582954529585,852.445226748022,925.513432880183,3682.39201903791,14868
-1286.15381372875,1285.92009415278,1379.92183745566,3799.48508467161,14869
-991.788970525765,991.655380016156,1079.73263705067,4412.05165945588,14873
1.9596641945104,206807.135257513,-206906.328492078,1,14874
-2151.04673843518,2150.80828829732,2266.15587235884,4905.55157682787,14876
-1512.42273225053,1512.22247976448,1609.45882284715,4487.73995659522,14879
1.54849762073296,157326.899660295,-157390.517515394,1,14880
1.87013889131211,137668.95188358,-137711.990655073,2.1689102303785,14881
2.13267895588766,158006.387895415,-158062.758877996,2.22179751519303,14882
-853.782284449631,853.652421417617,925.98281793015,3428.68054196555,14883
-2084.40715086594,2084.21870992145,2196.88282269602,5220.2373407317,14886
1.51900927664247,-127534.585319906,127489.294633909,0.993299596641617,14887
2.04478041379833,138770.556587414,-138826.978978571,2.25918003028585,14888
-1849.24096270997,1849.02592674285,1955.73472503562,5295.18257024805,14889
-2410.7945481444,2410.61424563168,2535.67706645206,6153.0102786577,14890
-634.793381772836,634.680234902818,713.078102433828,5179.36687184911,14894
56.7119933612751,-56.8544444830941,506.402866961722,34868.3437503322,14895
-1573.23679554762,1573.12790402824,1692.24335241194,7546.40619498283,14896
1.59076783110364,-139683.40946036,139632.743781415,0.929405055928198,14897
-1768.89158816724,1768.66423228956,1876.54714259898,4860.07408754487,14900
-1010.67955409344,1010.49549901505,1092.26626636547,3657.35519398956,14901
-3049.32745259369,3049.13795423245,3189.29411428432,6549.49279736096,14902
-1223.3792307827,1223.21327524188,1340.49190873612,6509.23397746806,14903
2.04294712346097,198236.090698188,-198344.153482576,1,14904
-2836.93432966597,2836.75015914112,2970.33600765123,6171.73612912259,14907
-1829.13331125628,1828.96917921967,1939.15057707767,5519.11343421122,14908
-1424.23902689023,1424.04570965119,1520.53878064405,4452.87755680862,14909
1.78750726856988,3911.59486993229,-3936.54776705997,3.03694267418518,14910
-2148.50483039338,2148.2630979659,2268.87858188483,5101.36670409055,14911
-1565.32912335083,1565.12234424426,1667.09806117011,4549.31600501083,14914
-1786.79197604876,1786.63819059317,1899.37108691278,5310.11527375462,14915
1.8708132607763,6858.32968593557,-6885.55121121737,2.83614531406284,14917
1.81902058504159,-164404.939725353,164329.286893106,1,14918
1.9134202928993,191071.39734492,-191149.913141138,1,14921
-469.889759937639,469.72182920964,526.864997548754,2531.47331781384,14922
-1540.86397213857,1540.74340640174,1641.34978785985,4960.87043209677,14923
-2623.31017807069,2623.14260240259,2752.59560487898,5411.33537613149,14924
2.2006696504661,105360.480570033,-105409.86790921,2.26228977747265,14925
-2014.80115340853,2014.59625648532,2133.42942158013,4764.85443570839,14928
56.7893772056278,-56.8816329627598,729.318274887428,43664.7374482287,14929
-2111.68248868615,2111.55266127376,2228.2773222152,5179.32478585081,14930
-1348.72581598005,1348.58262555991,1445.14645965443,4040.47230883827,14931
1.97410348418585,-126657.700475279,126601.726865808,0.989102187530126,14932
1.84877063889895,157831.673905573,-157904.268270873,1,14935
1.80379072082439,-123659.048849607,123602.829477518,0.952397233129369,14937
2.02103917210178,-191595.821803446,191515.907183942,1,14938
-620.16426010051,620.061239239916,685.791242282497,2708.44190160563,14939
-1401.96496596863,1401.85349258633,1496.50107750532,3637.46757155536,14942
-1735.7571711503,1735.63429061481,1841.09570202865,4098.98882364927,14943
-2153.93445184523,2153.79129213185,2273.81070288963,4729.60106520367,14944
2.19949477494848,-215281.874332995,215176.090509572,1,14945
2.34070203601847,132975.482969424,-133025.588205552,2.20030155220201,14946
-789.658824266082,789.522445464288,863.640610023954,3121.65565276421,14949
-310.411793951054,310.290990671777,358.730677803471,1940.91413936476,14950
1.66894295287154,-116730.234176693,116682.168442273,0.964416487492012,14951
2.12889524527129,-161493.585066956,161414.025606609,1,14952
2.1737609299437,170755.882155667,-170837.749056161,1,14953
2.1185353751683,178190.692551094,-178267.252214986,1,14956
-163.985578562123,163.915704753431,199.905744696333,1417.06377900355,14957
-17.3175669508636,17.2110072102396,32.1345518798174,524.859577467279,14958
-1746.40145283672,1746.27439574863,1854.03509366039,3806.98285309643,14959
1.88489295922527,6060.0427835743,-6084.62009344971,2.80934429413696,14960
2.14999674900676,-171539.435873715,171457.735891159,1,14963
-68.8904549079878,68.8088567257563,93.3652986240163,949.863111284768,14964
1.798783686639,-122766.365385651,122713.574068378,0.942210915019632,14965
2.03201399244737,-179363.123203227,179288.223996124,1,14967
1.85205098408908,159154.769168089,-159224.938323985,1,14970
1.62626261411293,-129383.612014397,129336.266042287,0.962890047968278,14971
1.90806958134005,7128.78682561996,-7155.44461786074,2.81373583942875,14972
-77.1849793086692,77.0545305147068,102.46089607487,1014.24684867958,14973
2.05724895634361,178865.555113618,-178945.385666467,1,14978
-2143.00251712971,2142.85706123732,2259.65977593058,4558.67335620672,14979
-906.263110062198,906.119967313105,986.78549297857,3094.34296087838,14980
-849.765275907318,849.649861535907,926.468329285262,3158.49387734353,14981
1.6569638728133,-123240.433238479,123192.078471021,0.967799928308633,14985
1.79867776728826,-122403.692847393,122351.494601254,0.967906771100409,14986
-1307.88581848046,1307.72988079815,1401.13240019707,3480.80292595181,14987
-1228.40256053612,1228.26902965055,1322.19940093679,3654.04002460354,14988
1.76249015932156,-120589.82826675,120539.98342048,0.99400826270425,14991
-58.9270809993878,58.8284993661147,82.4593716705807,894.109811469322,14992
2.33097856411988,-235922.92306082,235816.767028997,1,14993
-282.238343415581,282.136388623336,328.683858108534,1834.42167943455,14994
-1979.11483750569,1978.95918620353,2093.46019243385,4211.97238053597,14995
-6.42554195125433,6.29840306323844,17.5638749142471,404.682348587075,14998
-56.4297379004838,56.3101975894677,79.7251614570355,851.444664660026,14999
-715.306533682345,715.187267750573,787.538912417473,2748.92864897288,15000
-134.326644619687,134.247304659716,167.363094225487,1283.3218455272,15001
1.61312678912471,-123195.156490096,123148.99992569,0.946439153833423,15002
-1254.17933604935,1254.06931181902,1344.75914874423,3450.91583588046,15005
2.1448146230962,-180715.791807832,180632.437563168,1,15006
-1379.04229028849,1378.95628130632,1482.38785580168,4282.25816386209,15007
-127.77818001221,127.689333145567,160.253593729365,1264.50238425539,15008
-1189.05056812081,1188.9431239337,1277.09460859799,3103.40157770305,15009
1.85243620124513,-132876.343252024,132822.576428745,0.964009737018814,15012
1.92774024445094,-125243.075099493,125188.716767034,0.955219866629971,15013
2.12790008634796,-193187.985189745,193111.607469371,1,15014
-644.513209090812,644.481237563025,730.736242268978,3536.11876309228,15015
1.87023692605179,-128690.834993291,128640.224275885,0.937776975003163,15019
1.71842849236564,-116937.948769885,116891.146165775,0.988034900235242,15020
1.92568826260196,-125368.757771235,125314.275425602,0.92442363531017,15021
-1.15082336616039,1.06994294522953,9.6654976307275,282.816525536665,15022
-1393.06575912041,1392.98767770401,1491.35890757815,3512.66996683836,15023
-1226.57469155078,1226.47612332036,1317.26020356949,3138.52974373034,15026
2.14229060560479,-162471.842023318,162392.304046214,1,15027
-15.8915925708435,15.8519228270293,30.2816448936278,527.68289351086,15028
2.03070256238278,-182646.215991937,182570.675539952,1,15029
-614.712880553732,614.652015623574,681.486426337394,2632.73185615577,15030
2.27588342439577,-208678.486126701,208576.874395786,1,15033
-8.47950035075939,8.38697415850407,20.6074229081953,414.570210613037,15034
-1298.86868124047,1298.78837874078,1390.91313512304,3569.25585098269,15035
-11.2142943903202,11.1249755837055,24.3995496829832,466.408908272179,15036
-36.5322491449488,36.4851237855142,56.1911859060834,725.926716212929,15037
-1436.09159535625,1436.00806746776,1534.94106721856,3801.32788985674,15040
-369.034816298389,369.010548164608,455.998028759525,3864.94787079768,15041
-48.0632914065965,47.9811036836974,70.1574762779079,810.228599390755,15042
2.38125528185074,-231908.959485288,231802.074150843,1,15043
-878.688634291601,878.580093453372,955.505259952832,2761.24331619242,15044
-776.950941776743,776.846601088399,861.125031537983,3469.62985809566,15047
2.15312803621819,6303.5154631025,-6331.89424414471,2.85068750427193,15048
2.46048108778167,139388.932951804,-139440.631765372,2.19546795405335,15049
-3000.86384028213,3000.75871498854,3141.37039196531,5382.25045502272,15050
-1266.24217421594,1266.11931114751,1358.63494528968,3408.28853154616,15051
-18.5697959279665,18.4992687128784,34.0690391666479,567.109607199502,15055
2.31118490596581,131872.570687402,-131921.557438729,2.19819779282992,15056
-728.462007740931,728.381963734755,798.384764370225,2875.25393846624,15057
2.11231182993658,-160928.750413394,160845.501114978,1,15058
2.11411116997677,7127.54185482748,-7157.09275910887,2.85869096358409,15061
-6.83188684506653,6.7103447278567,18.4988128132056,442.675970992103,15062
-2368.66392164778,2368.51127456164,2497.31459342381,4816.23860933487,15063
-2364.47151113633,2364.31076413913,2490.48069198729,4692.9274706499,15064
-833.071428448043,832.951456151758,912.527189703333,3030.69373362143,15065
2.42579600600051,135794.47069674,-135845.975869752,2.20163008396454,15068
-1980.60759848017,1980.47882417822,2097.18526860342,4287.8758379879,15069
-405.696582768127,405.618136040412,461.860070198521,2202.45964353227,15070
1.85274964527907,-121974.284994208,121920.017452523,0.934016073249364,15071
-1049.78128871326,1049.65649514101,1135.7462585134,3064.78215361359,15072
-571.86250976257,571.734282479493,639.781758341296,2412.2821991591,15075
2.40799181044338,-235041.776057762,234932.820047141,1,15076
2.07947386162692,-135256.822205308,135194.065592836,0.940423591000478,15077
1.9538581156589,-168296.783190686,168225.4706275,1,15078
-37.3685306874248,37.3072509398422,57.3367667717988,817.310042091039,15079
-1280.1011692094,1279.95242579631,1374.10258914319,3349.14299903006,15082
2.37437721784983,137103.570567221,-137159.051343151,2.23641127513363,15083
-40.3258461699625,40.205682652491,60.9865518328463,774.285950022953,15084
2.13833537586471,-196881.986104186,196801.198116329,1,15085
-873.073059347867,872.947295590703,949.438479100483,2947.34916565152,15086
-2218.68890344514,2218.54327773502,2339.47606888358,4557.93705058255,15089
1.58638507579205,-119291.368145228,119246.909747102,0.965052703911497,15090
2.04535784390574,-124311.623815819,124252.534182103,0.980133046308803,15091
1.81804603134434,-118917.991446599,118865.694024234,0.994397512149879,15092
2.14225919403325,-183496.581921567,183412.599879292,1,15096
-1315.26913195939,1315.12519621548,1408.1627961882,3609.17932220667,15100
-427.606063998766,427.512956575934,483.519936617747,2461.00102558042,15103
-22.5925155858678,22.5027848185832,38.7536871339142,688.97167415572,15104
2.13232529145562,7449.14343295787,-7477.85992548456,2.79365492015876,15105
2.07983310368145,6276.3392201876,-6304.09603333395,2.8453460450273,15106
-1908.71431039411,1908.6020267914,2022.548201792,5028.21826677576,15107
-675.353688623672,675.263989242473,744.090863809984,3011.4019011059,15110
1.8909506283799,5680.85218099699,-5706.14248077507,2.85274287137087,15111
-1255.97533966258,1255.86620782908,1346.44581283471,3844.63348092805,15112
-2432.64248609462,2432.46919750127,2558.32599834937,4734.40620489407,15113
-1732.93934235285,1732.78924081152,1838.35533195734,4088.42588533135,15114
-2256.69254538712,2256.57782367606,2376.9648826524,5052.85053096284,15117
-822.669769897938,822.537139832154,899.324842390793,3160.20361947147,15118
1.8098948655991,7352.5117739568,-7377.71719452446,2.77073698065395,15119
-40.1391759357664,40.0811312786861,59.767464464098,826.414429360867,15120
-2323.12444213117,2322.96825852997,2444.13219156406,4785.97167105565,15121
-1840.3265906629,1840.20113979385,1948.03078885468,4488.42187517671,15124
-1907.21319508323,1907.04833098197,2021.18791945338,4521.11178856415,15125
-49.5401577741567,49.442402875535,71.2164860796253,882.68916759625,15126
-23.1249906480074,23.0089822754407,39.3171812456277,707.326359595966,15127
-296.309193170814,296.171107812373,343.220479793383,1968.16254168202,15128
-601.517344235239,601.415930935213,666.536242259824,2900.57112977191,15131
2.1215824066689,170377.72283769,-170461.850203846,1,15132
2.01999379605594,135371.907186659,-135414.777232645,2.15818702146422,15133
1.7123867797666,-133321.126324561,133269.732367609,0.965034802933156,15134
1.90286332586244,7612.98785541522,-7639.63313997808,2.76784641224333,15135
1.76114404862023,-127594.034008841,127544.39291054,0.987852341921888,15138
-89.460694933617,89.3605180515633,117.132625802378,1171.6815502587,15139
-1141.76491488673,1141.68150332081,1244.97529292411,4719.23449626398,15140
-1473.08864107723,1472.94809768913,1574.27659881686,4345.86484746786,15141
1.78858305638686,-126856.371149879,126803.028068172,0.948521057706482,15142
2.1208875158585,137760.32857803,-137806.812232697,2.17903385072635,15145
-1760.17513880203,1760.04788970192,1866.04471356974,4404.83637404923,15146
-66.8236074036289,66.6856802788751,91.3201741390532,1038.76644828651,15147
2.27854632087835,135327.840687231,-135378.001919031,2.19983021893549,15148
-1093.83319816573,1093.68754730348,1177.94115792258,3613.11694306328,15149
-1207.51229624894,1207.35597512148,1299.19937608748,4003.16138858043,15152
1.68716800039931,-128967.29013701,128919.640871765,0.980794262453803,15153
55.9411589004094,-56.0253367723511,752.546836590735,43507.4674036814,15154
-1210.63989402994,1210.54104330114,1302.88509584291,4186.92835618466,15155
-2478.81140071235,2478.63594690592,2605.39759631302,4967.88514142324,15156
1.72044660929894,-124885.813959715,124835.137900495,0.965940968564844,15159
-1998.70604859524,1998.53610519372,2113.27679841683,4363.05697920127,15160
1.98348197006361,163335.841050235,-163412.920937359,1,15161
-41.995622147373,41.8339333692962,62.8432407661929,806.289931966067,15162
-983.699295818608,983.572713261958,1064.27295283152,3323.4154873747,15163
-1060.97882430309,1060.79908660853,1149.64398048706,3483.94350284488,15166
-18.0508240906123,17.9154391981877,33.1272876410323,612.609888306343,15167
-1883.56680650694,1883.41711712344,1996.82295749678,4858.24787257705,15168
-2141.15850701077,2141.01527865202,2264.82546516743,5749.94258286774,15169
1.93005085560031,3932.50503262522,-3958.62493477105,3.06225114035733,15170
-115.834959054414,115.742318326511,146.380872202222,1436.70207331515,15174
-1290.80320379889,1290.62917537847,1386.62569318107,4021.0117861447,15175
-1206.62327912921,1206.52768267346,1301.18970748435,4516.52125222907,15176
-2349.95868899336,2349.77116847047,2472.31133754805,4954.4791757606,15177
2.23683843140546,136025.053262457,-136073.623811374,2.18879026860158,15180
2.11765661308396,134514.953967312,-134560.97417583,2.17963278493185,15181
-1437.94087760735,1437.77901930983,1533.91092024799,3811.18794409945,15182
-468.635027743551,468.487322341799,527.518442166206,2489.96625587431,15183
2.19789179107206,93036.2730519293,-93084.5271374275,2.28459317168552,15184
2.35201322575769,-245959.629469789,245826.636199975,1,15187
-2162.00979883591,2161.87891787923,2277.34563180587,4841.00147868485,15188
2.17097370243305,236757.111799601,-236865.661665343,1,15189
-9.85244256753858,9.75788171059057,22.2321170261834,610.901859823711,15190
1.31502529866467,-128195.557112917,128154.087213651,0.936720018342809,15191
2.29087517861708,245825.052376678,-245957.238499514,1,15194
42.541702215017,-42.6348654017763,383.085060465279,24324.6971145395,15195
-3137.4418585087,3137.25347880266,3277.92660405701,5840.36234095766,15196
1.79250895453745,-158171.55186711,158098.908194437,1,15197
-6.61555497772375,6.49553593708511,18.1067173681107,531.140728621193,15198
-1363.01204482347,1362.90086838063,1464.63341799414,4922.47478103925,15201
-78.8790465408392,78.7508863227658,105.419966850735,1157.02811210807,15202
-1600.31020155412,1600.2035373995,1705.9202941526,5547.52429360794,15203
2.10018924895489,133912.208530623,-133959.413996868,2.19215719548226,15204
1.6310743278226,4120.24086683392,-4141.86316125401,2.91652956615046,15205
-766.817363403738,766.710762590689,840.292301263205,3890.80962897587,15208
-2031.97719033089,2031.74707921269,2147.3303133759,4766.80851290395,15209
-716.64072570753,716.482452345894,788.31189424784,3421.60498889663,15210
1.92206792378944,-135105.356978523,135050.884502876,0.963303579192392,15211
1.655038150666,-130725.279207193,130672.271793384,0.969010181866079,15212
-2949.94766039381,2949.76588948215,3087.70948260803,5912.43805444882,15215
1.78887010295358,-139009.642486286,138953.52809373,0.92791126590255,15216
-17.3185511149993,17.1810568060572,32.4402003852873,715.771804749874,15217
-1976.50396698944,1976.29049296614,2090.82588800726,4656.8561765423,15218
-1076.67294121045,1076.54057165909,1160.77842257966,3978.74167722303,15219
1.46321886292315,-127438.974797461,127394.327789507,0.979176208935666,15222
-922.8988478682,922.804369446779,1002.21990513558,4268.99061979204,15223
-678.308277789104,678.162683854463,747.092197216624,3238.28822030988,15224
1.70745032271282,5777.54010820111,-5801.8113544132,2.86440759542968,15225
-779.758816566084,779.596232120552,853.725502542747,3327.7145705432,15226
-559.657840795041,559.557443570344,621.570960574549,3057.28479439855,15229
1.76189377912243,-130612.275535342,130558.444235083,0.934696068022523,15230
1.29878461519576,-131202.916216155,131163.351037077,0.958541210545454,15231
-723.266039846744,723.168340797046,810.327836316739,5154.2204047314,15232
-1173.03357137833,1172.90851712407,1260.94900177429,4256.61895666215,15233
-28.5024983185331,28.3870240082904,45.5028279839429,811.813559478675,15237
-1866.41215719506,1866.23309743176,1973.05458457364,4693.47811307979,15238
-126.886484801222,126.782202059697,157.682536836804,1442.06635582811,15239
-97.1905809350446,97.0747495257242,124.556281590261,1284.49265630731,15243
-473.024274194266,472.923925776317,528.900494949726,2814.58650888764,15244
1.86025499185638,181336.822926416,-181414.375420792,1,15245
-1648.54442465943,1648.37628937176,1752.92563221628,4773.83021258696,15246
-1495.59548956655,1495.45835028382,1590.90675942926,4367.25078083321,15247
-104.874581673038,104.774632926719,133.400077434157,1406.86744839007,15250
-39.0972731542324,38.9815103526682,58.117404740711,879.646728738101,15251
1.35090009489365,-119732.608212856,119689.577764979,0.900658615447754,15252
1.91267092144043,4369.51464177487,-4395.26460737309,2.99087406027741,15253
-67.0762439124868,66.947349505865,90.7206935544367,1074.09813550919,15254
-580.979015147112,580.862666333772,642.85068093341,3084.03128810498,15258
-1250.1464053866,1250.01269888627,1340.52335233163,4309.33935274821,15259
-118.059810166822,117.973267755864,148.116695549268,1449.7320739631,15260
-1323.04059288796,1322.91785996462,1414.19044998437,4145.22682347813,15261
2.17978364284008,136629.877244735,-136677.030809722,2.17748640595101,15264
1.83977719904161,-167692.324079639,167618.180533415,1,15265
1.95672583179639,6154.6829992142,-6181.94393264502,2.86096366298148,15266
-1573.80258002406,1573.67026067037,1676.52652444091,4738.57452417178,15267
-435.733350635339,435.617557377186,490.954087306667,2599.27520647756,15268
2.390400384928,147415.875171615,-147481.190413869,2.28030541559998,15271
-1374.79524662096,1374.66703412001,1471.1192082961,4547.99058097377,15272
-1438.43683367485,1438.30536790105,1532.30911076937,4325.27068200985,15273
-55.1373028008586,55.0049432456982,77.5750398093204,1011.4383835685,15274
1.59978039624304,-145127.061089185,145082.000628542,0.9845912028892,15275
-818.105415588959,818.010323378248,915.356027325143,5034.08231126852,15278
-1495.45111089642,1495.3263074292,1591.25819373996,4274.1440204673,15279
-714.511124781366,714.397860265929,784.357360836806,3591.08240455198,15280
-5.36234891155267,5.218834343612,15.9184219937046,452.385655408031,15282
-1164.9416902303,1164.82769607131,1252.17915577868,4543.37168299717,15285
-2989.60242597359,2989.47422762359,3124.31771099206,6205.65096850156,15286
-259.323809545871,259.219241960061,303.217709384232,2200.20636924354,15287
1.72487684879061,-127988.204405848,127937.275031883,0.980491892746695,15288
-1143.06023857354,1142.96993725197,1230.04987419957,4789.10544464813,15289
-682.220437183776,682.088290401416,750.525356185061,3459.78933654221,15292
-1095.93747291136,1095.80096113151,1181.0431784461,4118.5707536497,15293
1.88383287082813,6226.0591299857,-6253.01101075563,2.87407435659834,15294
-1760.20753486848,1760.06329410397,1864.78119897063,4860.23756085078,15295
1.90920247419938,-175547.639472278,175467.652311596,1,15296
-1178.5459422468,1178.41735310883,1267.6251370548,4728.49256796013,15299
-1147.92552424151,1147.8174224095,1240.99687481194,5019.88303992321,15300
-1683.26463350526,1683.1372864618,1784.64205716151,4869.56864259859,15302
1.50865418309145,-119412.231577504,119364.413378004,0.938063521555922,15303
-253.134860653891,253.038797588205,296.531814492416,1960.09291830671,15306
1.65421074827441,-123993.007848244,123944.924135937,0.952323666503371,15307
1.8963864884261,9573.14383690459,-9600.49416961392,2.69013084472225,15308
-893.777086390974,893.661490043787,969.282071587309,3540.75689436667,15309
-389.879190325956,389.788862855017,442.29355789391,2677.11196799031,15310
1.63957198971199,-147044.896387935,146998.783251901,0.97016098123259,15313
1.68131642015206,-126774.984073368,126720.820057359,0.917894937945878,15314
-735.058207087964,734.939977713071,803.239135022077,3132.23636285939,15315
-402.422640752254,402.322986570924,475.502733292501,3850.18458833142,15316
-150.461461580164,150.361744178167,184.228252801686,1585.19366280748,15317
1.39889394518856,-132174.348622733,132134.394448749,0.992216356143484,15320
1.47048049479405,-139881.562015368,139837.581528397,0.95820081984888,15321
-431.454516228198,431.372898679607,485.502134553905,2900.4853603047,15322
1.19491128634889,-127971.954848081,127937.021799463,0.972848912238569,15323
-1326.35687280309,1326.26530236649,1419.51952150651,5279.30594175274,15324
-1018.59941153985,1018.46802732954,1100.52219622765,4188.49999310825,15327
1.4756802406077,-121053.329422223,121007.730749089,0.938212675441037,15328
-160.444455174246,160.327070906002,195.2459250769,1611.45374063618,15329
-202.36495311978,202.278881625826,240.591151305431,1911.97455453843,15330
1.55329605779237,-132448.095476364,132397.51485803,0.918137687406165,15334
-708.514638444338,708.444382717917,776.66066043054,3634.6052716501,15335
-2193.05689852365,2192.91078556907,2310.70098190236,5354.29093634075,15336
1.92476119057513,10418.4246178744,-10447.1960329022,2.70067634342714,15337
-2.04377113509308,1.99286411606836,88.4830126848993,5571.38231255255,15338
1.77987304656088,158032.379728683,-158106.566709154,1,15343
-1660.7825513816,1660.63025065389,1761.3496895562,4494.2060615547,15344
1.58138176580634,-137187.087581527,137140.003800117,0.98601386828776,15345
-1645.71866249312,1645.62449240751,1745.36602345601,4878.76638796651,15349
-859.751059985051,859.617383114918,935.206985048213,3814.59891627649,15350
-70.6733007655616,70.6127053554023,156.037911395753,5283.88249683712,15351
-812.528382496994,812.447177482535,885.591336756484,3992.59754777506,15352
-1283.33277810319,1283.20360421355,1377.69948985485,4828.60721572372,15355
-1450.41763770896,1450.27293239588,1548.68028251231,4539.2518717482,15356
-323.998915140056,323.898868045358,371.381897113185,2355.81961048676,15357
-492.605693545984,492.483718184429,550.525075970101,2887.93591940765,15358
-732.438401273486,732.310911449739,802.889433080421,3361.39688198663,15359
-29.855956470335,29.7846475173882,47.2602003436626,892.882301127493,15362
2.08048655354838,-205773.08902078,205671.404296117,1,15363
1.54720474976254,-133989.64762465,133942.449662581,0.946161840935063,15364
-453.900914840407,453.830633973434,548.167142560544,5561.75244369547,15365
-1537.25581121134,1537.12285172124,1634.06517385921,4575.26571415863,15366
-1392.27795133576,1392.15276940319,1489.0490553462,4827.72266434702,15369
-721.573236268405,721.483693659337,790.937506377291,3826.54702288861,15370
-775.537707472939,775.413048464969,847.645767203739,3550.03407548935,15371
1.89983464422431,-193328.730689814,193249.012970288,1,15372
-1423.11189856925,1423.00695745903,1516.96065566842,4915.5965093352,15373
-2513.68166937277,2513.53118494912,2636.11395735306,5498.37912365083,15376
1.50180854159535,-141738.592125508,141691.215751033,0.92771981270395,15377
-1213.21130663101,1213.0967625414,1302.88317717275,4279.03396014651,15378
-578.750965231521,578.657379528987,660.155752317009,4287.69111046319,15379
-79.3252357240478,79.2043544309123,105.029345437921,1223.22648183689,15380
-1744.47904795676,1744.34716995083,1848.5752594244,4918.97300366733,15383
1.95927099750097,168848.683454686,-168928.278881046,1,15384
-2605.66574086314,2605.50668879752,2731.88874889688,5602.15221982811,15385
1.57848793656162,-158701.516812619,158638.159167725,1,15386
1.77701464956673,-166944.415412519,166872.325229948,1,15387
-2216.22556105963,2216.06486157577,2333.39165262155,5669.74938978316,15390
-88.926666224847,88.7483566787405,116.228500496595,1271.01942739848,15391
1.74020984098823,-129940.311902068,129887.117776334,0.950331817718502,15392
-1441.57391384898,1441.39566886241,1536.02813135409,4087.41830095314,15393
-834.032303637588,833.915723526891,909.213014594767,3807.11265267103,15394
-1751.81339391099,1751.62791289471,1856.03688873646,4540.77142809042,15397
-531.316161886475,531.220201487571,591.740269979712,2860.01315178489,15398
2.02898717465314,-255087.20650646,254984.035788864,1,15399
2.14538464321358,104170.816454163,-104219.286970096,2.25819953370014,15400
-1871.14956396596,1870.98166565799,1978.4885200652,4778.10517860281,15401
-791.551288719605,791.418566978611,865.109243297834,3681.29781352505,15404
-563.910703995653,563.729696506154,626.914319535031,3022.76082828417,15405
-499.611051849653,499.435973100223,558.958197018522,2755.54011460307,15406
1.5901335508217,-122285.753074697,122234.105926099,0.929465659690671,15407
-607.198487001481,607.04905998893,671.834457382623,3104.50191320021,15408
-533.726063390545,533.560112422991,594.648971785702,2928.8952263947,15411
1.61035402330835,-132314.514775381,132263.752234346,0.942666449114515,15412
2.07671685944595,-198041.28350021,197935.278862235,1,15413
-1146.53112712369,1146.35243790706,1231.65637800637,3441.26307649948,15414
-1041.41340555412,1041.2772680615,1125.65100938308,3747.92943147178,15415
1.90768805159611,-206311.957500748,206235.096654625,1,15418
1.75922156646337,-134454.501173112,134403.111450511,0.943877102158527,15420
1.93927109243469,6245.48685033938,-6272.89242613158,2.86154399579387,15421
-597.480355157103,597.334752022311,661.4122660722,3073.95790676871,15422
1.70552111692451,-152719.531296463,152668.424228751,0.971717060547951,15425
1.98630263838934,5747.43809777642,-5774.81090024598,2.87472721901822,15426
1.77453990069047,-136625.722994326,136568.85577872,0.936434382871275,15427
-1272.21815100347,1272.02668686935,1365.83912042522,4225.18497147071,15428
-619.499762039905,619.401009642531,713.410957158128,5254.09993416712,15429
-142.771892514914,142.649324117449,175.883336729102,1612.03952280808,15432
-997.047917171956,996.880121470056,1080.62513953407,3589.00813532174,15433
1.93455292604796,4062.9882315592,-4089.56552998328,3.03899054158027,15434
-1129.27161839945,1129.13060854211,1212.83988211723,3643.2492895109,15435
-1139.84545623124,1139.69687515953,1227.37610577096,4345.66963230575,15436
1.5745882205579,-137241.597165896,137191.956400484,0.928956534249987,15439
1.66149277273849,-138895.533357306,138844.442058445,0.9537114568063,15440
1.86115845206734,171905.839389112,-171982.321051963,1.00061806361373,15441
1.97094775162966,-184509.606383361,184408.783379266,1,15442
1.18374648793799,-117256.736720942,117220.064930861,0.927106135201028,15443
-1620.53932043693,1620.32696772864,1721.03774666773,4486.63752704149,15446
-1103.38152835348,1103.25250943698,1188.61777541116,4111.55770896404,15447
-837.681078020591,837.560347244864,917.302616579115,4376.96499775579,15448
-1168.65725936398,1168.50716716067,1256.70061247824,4317.61661690816,15449
1.89852723381747,-166638.472201443,166558.334497185,1,15450
-1594.10807538698,1593.94633700527,1696.63241456468,4968.60282449222,15453
-1137.95517454113,1137.79072120585,1225.3530289837,4109.61862134509,15454
-817.57021371088,817.390025233262,892.326790767475,3474.84499511186,15455
1.84680081152333,180137.975680568,-180213.76129906,1,15456
-2158.86179110072,2158.62214849289,2275.13927355151,5164.29741456843,15457
1.69714503365353,-165309.415426163,165237.225836668,1,15461
1.688762446199,6138.97297199494,-6163.77385445035,2.84863858985556,15462
1.4799359228559,-132433.941835734,132390.808851267,0.992867132245404,15467
1.93682489813344,173434.189662371,-173514.056511302,1,15468
-1343.94641815227,1343.77955321348,1437.41634006505,5124.66650910322,15469
-22.7623446306628,22.6017770353506,38.2844913856288,716.312245100516,15470
45.2316020295767,-45.3401362365502,343.473739504914,26588.4504711233,15471
1.98365971579735,-220817.994780531,220712.421842358,1,15474
1.77298834867605,-208191.748015719,208116.213386447,1,15475
-1198.40461284886,1198.24140177401,1285.16455133376,4703.80643544035,15476
-1299.58124657244,1299.4388924505,1389.39227130631,4918.48122145745,15477
