"beta0","beta1","beta2","tau","TIME_PERIOD","Type"
0.358487777130051,-0.90101646653266,-1.82026106922594,41.8216931033306,18464,"AAA"
0.261540816161438,-0.795421081501891,-1.82491946298111,39.1792621531744,18465,"AAA"
0.262702331042919,-0.804940951433493,-1.72948991009357,40.5622397611825,18466,"AAA"
0.272623518101489,-0.82530727835614,-1.62785271379288,40.4574845305216,18467,"AAA"
0.261981541562081,-0.804016175035556,-1.73489623553569,40.6516193912532,18470,"AAA"
0.204667389710355,-0.723239433378731,-1.78520375205827,37.7645163577852,18471,"AAA"
0.236350664588132,-0.765690050596174,-1.79367456933923,39.6616765919961,18472,"AAA"
0.185078951071049,-0.712982231791856,-1.83704359001785,39.7360723305715,18473,"AAA"
0.235543969082412,-0.769780380272838,-1.84993364523049,39.456149492757,18474,"AAA"
0.249472073241193,-0.78823198294696,-1.83348448593568,39.2898188782468,18477,"AAA"
0.177457656420718,-0.710963482949556,-1.83385901138698,39.7723787589873,18478,"AAA"
0.228716677322393,-0.770849390865913,-1.77657871611951,39.5916277693924,18479,"AAA"
0.232254259881316,-0.770585375028071,-1.85378867097892,41.4468312913679,18480,"AAA"
0.255662455595827,-0.793344304848279,-1.85735197843592,41.7003562183524,18481,"AAA"
0.214240332929977,-0.734697489118791,-1.86337562496913,39.3087843949885,18484,"AAA"
0.3013984126936,-0.826721706451028,-1.86475631041753,39.6754187730571,18485,"AAA"
0.311969805319948,-0.843720911817535,-1.81852161398527,39.7150339386604,18486,"AAA"
0.390006204057006,-0.935243983818368,-1.74997332844867,41.7014540140834,18487,"AAA"
0.356951985549569,-0.900289075727009,-1.73124577149313,40.5935535746905,18488,"AAA"
0.359148043250656,-0.883965266574201,-1.83230620758057,39.4713315191214,18491,"AAA"
0.33941852718285,-0.870325621775216,-1.82566515311527,40.0995449237705,18492,"AAA"
0.320215245222746,-0.849191963753901,-1.85996171929677,40.2606730379585,18493,"AAA"
0.267200504049799,-0.81046399998336,-1.80426990643916,41.571273053432,18494,"AAA"
0.302312908993168,-0.847384011639987,-1.84849490667225,41.7264645493426,18495,"AAA"
0.277522919674383,-0.808132888603686,-1.83011726695475,41.2344466542878,18498,"AAA"
0.376113573346875,-0.9120417287213,-1.78918140681783,42.1287563389271,18499,"AAA"
0.397827536679572,-0.939770242145882,-1.76455021643437,41.9491992800281,18500,"AAA"
0.409737386864964,-0.952918820332876,-1.86046511039756,39.2677668323544,18501,"AAA"
0.447124590654346,-1.00012062044414,-1.89736111712032,41.3438374855606,18502,"AAA"
0.46825857243421,-1.00840339683845,-1.90237292161333,41.1487923430825,18505,"AAA"
0.460503907475977,-0.99983193252111,-1.9340456772778,40.2969888752898,18506,"AAA"
0.357398594522346,-0.904194315023638,-1.89412760996137,39.8631009969857,18507,"AAA"
0.283855696550759,-0.834482035459946,-1.83485489365104,39.5802587061166,18508,"AAA"
0.319594625348755,-0.872244185295014,-1.85094400422946,39.7620163810217,18509,"AAA"
0.327663938697318,-0.883394122978276,-1.84967626235649,39.7369265183162,18512,"AAA"
0.28745196756201,-0.822185925273355,-1.90865640323414,38.9840973880758,18513,"AAA"
0.322445088440463,-0.875023743620545,-1.813973531271,40.1538827859175,18514,"AAA"
0.355619658049456,-0.924145764152308,-1.73309888543987,41.2118105663516,18515,"AAA"
0.364363503183733,-0.916816755028383,-1.87567400710322,41.1821331498997,18516,"AAA"
0.277648547213686,-0.814732825395752,-1.85058848971203,39.4126668032033,18519,"AAA"
0.29772669986891,-0.831175604042917,-1.84603303644581,39.8694654093405,18520,"AAA"
0.289579941844994,-0.825358881981522,-1.8480173838275,40.1419400705888,18521,"AAA"
0.261859317684713,-0.806875409181696,-1.79420244652951,40.4270726009398,18522,"AAA"
0.271937227320367,-0.807138443559474,-1.84952805326403,39.9400850099378,18523,"AAA"
0.224886173973787,-0.749302766612231,-1.89574827288431,38.7635493169327,18526,"AAA"
0.271738290436946,-0.810021003370904,-1.88453702154065,39.9790159888031,18527,"AAA"
0.272230797517897,-0.809471109486858,-1.88228729924836,39.7975134567528,18528,"AAA"
0.253592422262351,-0.807339820306366,-1.82776722241864,40.1509819505642,18529,"AAA"
0.235290228502808,-0.79435717118146,-1.77271180965979,40.96434385056,18530,"AAA"
0.252976167111891,-0.809121207990442,-1.78007924471727,42.431028843262,18533,"AAA"
0.229233420906888,-0.792040296262563,-1.72923029800859,42.4846510342708,18534,"AAA"
0.221458936276189,-0.789342988157211,-1.6960522466556,42.0509536925628,18535,"AAA"
0.235152998695527,-0.808186534574658,-1.67708217493988,42.2904097067253,18536,"AAA"
0.222679881064191,-0.79687960847336,-1.74137323052481,41.788744385747,18537,"AAA"
0.24190644349709,-0.818524005685575,-1.73481612106796,41.2317444593735,18540,"AAA"
0.228994766474899,-0.808375586272574,-1.72564077970237,40.9775633606131,18541,"AAA"
0.267783453274341,-0.847670263076933,-1.72778299558448,40.928355244462,18542,"AAA"
0.237967373730558,-0.831072918515085,-1.69575524590933,41.7600701869223,18543,"AAA"
0.196344400146335,-0.775603106594969,-1.76370782166642,40.0345640614944,18544,"AAA"
0.199812978829588,-0.786976604446538,-1.75900235164551,40.5524584763927,18547,"AAA"
0.184126718242597,-0.798884698551719,-1.70282279715058,41.1406688817417,18548,"AAA"
0.166115129680423,-0.788812970336163,-1.70639984207674,41.9722456631497,18549,"AAA"
0.100171985201762,-0.735082059843672,-1.67939121517937,41.7602277204426,18550,"AAA"
0.172479831382912,-0.812928148374823,-1.81018468449208,42.8611909650005,18551,"AAA"
0.129951276406276,-0.788297623867611,-1.69222010183923,41.8864191243837,18554,"AAA"
0.118758165272513,-0.782142485205818,-1.6638722446989,41.6151269591201,18555,"AAA"
0.158926242647024,-0.822144557757558,-1.67301234223453,41.9755737215449,18556,"AAA"
0.1596224531027,-0.827486800256231,-1.64056696782574,41.4403901931082,18557,"AAA"
0.176573798815027,-0.842561485243599,-1.59802639966895,42.2899824783686,18558,"AAA"
0.176662673764197,-0.85104332817752,-1.55610087846737,44.0495448322578,18561,"AAA"
0.157355122503953,-0.842040592088829,-1.58925629197607,45.6528621700136,18562,"AAA"
0.102230731969679,-0.781840420411563,-1.61904875239187,42.8860433440922,18563,"AAA"
0.109198897136147,-0.772009635191422,-1.72173470346861,41.1401421554659,18564,"AAA"
0.087240952516697,-0.751592427767637,-1.66605128361973,41.1456494978078,18565,"AAA"
0.0887977770595808,-0.761270257647926,-1.66331284687158,41.2881005326143,18568,"AAA"
0.088801830006474,-0.75581926297942,-1.65004873120617,41.0671056297186,18569,"AAA"
0.0663895099388878,-0.739817290880304,-1.63880386075648,41.7143037249679,18570,"AAA"
0.105038186220012,-0.789025497124055,-1.60095273967553,43.160876244353,18571,"AAA"
0.123240998824044,-0.804002326384379,-1.61030890708328,43.0807913917657,18572,"AAA"
0.228001026770734,-0.880075833365707,-1.64903698388814,41.9567623269689,18575,"AAA"
0.261715335756667,-0.916221011561121,-1.57680088714101,41.1390545032148,18576,"AAA"
0.24796551539588,-0.902173145368628,-1.57753971070883,43.0895940129601,18577,"AAA"
0.208381676759222,-0.862607872726114,-1.54927813203048,43.2088096567675,18578,"AAA"
0.188978935364018,-0.844347234257269,-1.58320809344092,43.0931873306826,18579,"AAA"
0.161843329781537,-0.790964859021911,-1.61770528657597,41.3046904787653,18582,"AAA"
0.148537587614003,-0.789931874605534,-1.55297962387913,43.2279797508159,18583,"AAA"
0.156594212926627,-0.804160637460535,-1.54722245493374,43.2178207465237,18584,"AAA"
0.117604279241702,-0.745057984203075,-1.56509337493402,42.124053230008,18585,"AAA"
0.128131571628566,-0.778507816406254,-1.57891871650338,42.9190100332411,18586,"AAA"
0.150828994067803,-0.80317984332605,-1.61079040422242,42.5382183433613,18589,"AAA"
0.153736339567575,-0.815535306227443,-1.59365952364104,42.9977616776468,18590,"AAA"
0.147647088145071,-0.812387790198221,-1.56845340706932,42.6153245500295,18591,"AAA"
0.11903667714125,-0.79271200902374,-1.51116946701534,42.8652548094059,18592,"AAA"
0.119761512254292,-0.792733120516503,-1.51119217761862,42.9100834877837,18593,"AAA"
0.131804812419923,-0.805849318856182,-1.48143951631223,43.784019566815,18596,"AAA"
0.116144085470857,-0.791268598671019,-1.36511358588078,42.4198908014306,18597,"AAA"
0.210214959075344,-0.893671254056343,-1.42005256908165,44.1886214352015,18598,"AAA"
0.184036773074953,-0.870218249364803,-1.47483597316544,44.8530524768294,18599,"AAA"
0.189562867860582,-0.881557743826223,-1.49759431331643,44.4479923821795,18600,"AAA"
0.155657648559899,-0.852554753315075,-1.53559638959617,44.124099729407,18603,"AAA"
0.122873642801496,-0.818796250514997,-1.55854459180605,44.063351829368,18604,"AAA"
0.139283761361619,-0.849380733666701,-1.54640641399223,44.1785782235444,18605,"AAA"
0.127618089858942,-0.835861973036548,-1.52109424215974,44.5470800378942,18606,"AAA"
0.098794018945485,-0.809373442344282,-1.56536955711078,44.4582788701589,18607,"AAA"
0.115710221058486,-0.838428692370033,-1.46579763291727,45.9337480600759,18610,"AAA"
0.102837353827159,-0.826186754652884,-1.4499692789451,46.2228564685434,18611,"AAA"
0.1610809022423,-0.884443988735061,-1.35508617323545,47.4622336328013,18612,"AAA"
0.145925220090399,-0.8773400224957,-1.35689582652915,48.9043551548863,18613,"AAA"
0.143520318028663,-0.863543826402973,-1.34917368493312,48.5003995841106,18614,"AAA"
0.139261993781083,-0.864527490162941,-1.37909839414913,48.5636815694759,18617,"AAA"
0.11991857838193,-0.847065480550405,-1.32755235083636,48.5140077980363,18618,"AAA"
0.16235707220515,-0.892494361361575,-1.2535847598188,49.2512781449415,18619,"AAA"
0.243641566497084,-0.995991194114582,-1.20030939852125,59.0878301049623,18624,"AAA"
0.164235731764531,-0.886952434720685,-1.30642983293847,51.3935069118438,18625,"AAA"
0.255577611724568,-0.992801575183282,-1.33356309667726,59.902528042308,18626,"AAA"
0.132072997860817,-0.722407357106668,-1.67461486945707,42.7961518810886,18631,"AAA"
0.127863225790345,-0.721822815462268,-1.67246601593389,42.7434364282845,18632,"AAA"
0.162602627488835,-0.756725345135063,-1.65479931023993,41.9584435254038,18633,"AAA"
0.165124025785689,-0.767221123240304,-1.66653579044421,41.7850370963751,18634,"AAA"
0.159633060639208,-0.770281755721231,-1.64156332630771,42.0261103305938,18635,"AAA"
0.200905467599218,-0.793401695833344,-1.69475588087224,40.9567228119046,18638,"AAA"
0.223401432918503,-0.816360874747791,-1.67140067368202,40.6771998894755,18639,"AAA"
0.192189767930199,-0.7896995251725,-1.65871150824654,42.3462565885473,18640,"AAA"
0.137676773732321,-0.727365307949172,-1.7264016392036,40.6859147888683,18641,"AAA"
0.169515682691774,-0.744392429110607,-1.77798926082666,39.9715236331037,18642,"AAA"
0.198759831730292,-0.78257992418303,-1.75237964291789,41.1005318037025,18645,"AAA"
0.211610779285412,-0.794411859945332,-1.74141888589793,41.0679100029597,18646,"AAA"
0.195491233700289,-0.780214467661157,-1.73488517954339,41.816966398454,18647,"AAA"
0.23038754863006,-0.819878954257962,-1.71106724577557,41.1290784589767,18648,"AAA"
0.228159990011373,-0.806318862664272,-1.78046941584336,40.8930228391999,18649,"AAA"
0.16775631422599,-0.742564253919499,-1.79150267650439,40.2461352782798,18652,"AAA"
0.188951691149218,-0.764390018226029,-1.81851691871108,39.8446906350873,18653,"AAA"
0.192807301567662,-0.776597319773608,-1.84868365380059,40.6725289347551,18654,"AAA"
0.215557869556759,-0.799390220007224,-1.88179212349198,39.8234675722395,18655,"AAA"
0.254595667289653,-0.837004351389474,-1.89587111630256,39.2777837861734,18656,"AAA"
0.270988737519088,-0.857398187820103,-1.86376736303002,40.8686467903216,18659,"AAA"
0.293458103929025,-0.883788269740827,-1.8282102336377,40.6362014162798,18660,"AAA"
0.325455686703967,-0.905404402650822,-1.87759533143078,39.9489020682271,18661,"AAA"
0.366400276873244,-0.954736825640991,-1.86164302821641,41.0667555474037,18662,"AAA"
0.354747212813868,-0.927950297142225,-1.92230444667568,39.8658550422667,18663,"AAA"
0.392594282997405,-0.977819289068536,-1.91024644692227,39.104599318171,18666,"AAA"
0.370117484707143,-0.952196110785885,-1.90387635276605,39.8477751633502,18667,"AAA"
0.371173182634551,-0.951817632066585,-1.93351646617321,39.8598133860541,18668,"AAA"
0.366026604108298,-0.933208363033958,-2.02009751133744,38.5557001593162,18669,"AAA"
0.432688036961947,-1.01100138235315,-2.00732206917444,39.1128493964904,18670,"AAA"
0.474101977576332,-1.05724763598402,-1.98373978416877,38.4798059441663,18673,"AAA"
0.475398842349052,-1.04725448299668,-2.01645600111722,36.2901834204967,18674,"AAA"
0.487138712896098,-1.05616628436846,-2.027132210006,36.8632390861471,18675,"AAA"
0.513666289721344,-1.0867605210048,-1.98157632159128,36.5264655758905,18676,"AAA"
0.540015735006583,-1.11287852019504,-2.03122428397258,35.9784505438854,18677,"AAA"
0.525695544249365,-1.09378218337103,-2.05442351320635,36.7953417104528,18680,"AAA"
0.541188887684059,-1.11110271775472,-2.04041179748085,34.7168851110135,18681,"AAA"
0.545990054983249,-1.11897430561918,-2.01797784047114,33.8877894390476,18682,"AAA"
0.55327754497822,-1.13048548519006,-1.89485885761004,34.0245356225987,18683,"AAA"
0.467817306252773,-1.04087093857803,-1.79304396870251,32.9297367399686,18684,"AAA"
0.449437888313451,-1.01404390452532,-1.97193792906203,34.3866902979597,18687,"AAA"
0.482808330661175,-1.03899002496796,-2.03986178418722,34.08239748074,18688,"AAA"
0.541664947580854,-1.09957442200838,-2.09095655276079,34.8781531455606,18689,"AAA"
0.552280231783198,-1.12657686852645,-2.07385799738616,36.1941787825062,18690,"AAA"
0.547141648604777,-1.11472423787438,-2.06274825988307,34.7803650292732,18691,"AAA"
0.538972220968422,-1.10100963442804,-2.0497489974233,34.2249803051111,18694,"AAA"
0.504706268314881,-1.06969913461077,-2.03152821333051,34.6819408784773,18695,"AAA"
0.499559127717097,-1.06109602330836,-1.99671739108042,34.7919923092118,18696,"AAA"
0.490449757774971,-1.04644486606661,-2.05741692647816,35.0565477811268,18697,"AAA"
0.553785221358084,-1.10818599672223,-2.11150304547532,34.4588147108686,18698,"AAA"
0.566739713855867,-1.1118007999017,-2.21565384015537,34.3995409268909,18701,"AAA"
0.535589776209545,-1.08706468255308,-2.19134485351015,35.1377818045976,18702,"AAA"
0.597048193001225,-1.14864751843301,-2.23656256155174,34.4526427557768,18703,"AAA"
0.644747640204866,-1.19978510290315,-2.26307207405727,34.0132751587653,18704,"AAA"
0.659150297926237,-1.21963455781391,-2.32322985206139,35.1839042196731,18705,"AAA"
0.651591721660114,-1.21156741860141,-2.35920406075922,35.1981723004102,18708,"AAA"
0.616888584181591,-1.17164761552854,-2.36817819910542,35.667585032021,18709,"AAA"
0.589659424487881,-1.1452006521364,-2.33921763619093,35.2170382940372,18710,"AAA"
0.545103586347486,-1.11319568061812,-2.28448536109103,35.8507388359591,18711,"AAA"
0.584851187679016,-1.15563322552927,-2.31211645787665,35.3724697331692,18712,"AAA"
0.614199765722017,-1.18739226544031,-2.32907194267445,35.0417893827656,18715,"AAA"
0.641873304242648,-1.20846681990187,-2.24584392110804,34.6662891346273,18716,"AAA"
0.604939053678542,-1.19382170912072,-2.16935031885605,34.9760633242845,18717,"AAA"
0.601624190583212,-1.17837742513358,-2.26875712638681,35.0950568082871,18718,"AAA"
0.599133730689337,-1.17251982766438,-2.25182627427438,34.4836256521903,18723,"AAA"
0.594205387098347,-1.17270929090949,-2.2580258583258,34.6668984193606,18724,"AAA"
0.581213015140243,-1.16968626632438,-2.24511157531503,35.7293307862457,18725,"AAA"
0.604310359990665,-1.18426992553915,-2.20769686148325,34.0151134416493,18726,"AAA"
0.609358055567124,-1.1893896729632,-2.24025696100355,33.9001378136034,18729,"AAA"
0.606957050328535,-1.18463606454352,-2.24224678624021,33.917537780087,18730,"AAA"
0.614799045967862,-1.20121624229497,-2.20282210075793,33.8659141299611,18731,"AAA"
0.623484540846431,-1.21694991926473,-2.19211233105252,33.8244327182658,18732,"AAA"
0.623960392847448,-1.20778178268805,-2.23411183835032,32.3764374428651,18733,"AAA"
0.645068614636235,-1.2254717171933,-2.1742879026582,32.2199421545111,18736,"AAA"
0.635589076644646,-1.20574106102072,-2.22310579464765,32.388743675543,18737,"AAA"
0.598340691596434,-1.17005711895245,-2.21169128150067,32.9715975206786,18738,"AAA"
0.588988580916139,-1.17233264677409,-2.15512209458953,33.0555895746879,18739,"AAA"
0.612967758134762,-1.2006300296058,-2.16713721231633,32.9360833569992,18740,"AAA"
0.614869472115084,-1.18918109210369,-2.20526947137332,32.9637582561601,18743,"AAA"
0.613128809918465,-1.19237178035228,-2.18917745403069,32.2713043636009,18744,"AAA"
0.624884848737698,-1.21527973683843,-2.15310285017379,32.1636304263845,18745,"AAA"
0.69208757539276,-1.27419758656328,-2.20495575999487,31.6118932554032,18746,"AAA"
0.680112205535757,-1.25268999484703,-2.25812103592357,31.7626323514851,18747,"AAA"
0.682691267319054,-1.25186438619529,-2.26842118163375,31.6191535418627,18750,"AAA"
0.650898401026493,-1.21312117700537,-2.2993668302104,32.2554493815262,18751,"AAA"
0.664569894124689,-1.2236131330871,-2.32504570514332,31.6796702629304,18752,"AAA"
0.675636646671944,-1.24081470284916,-2.33252913826941,31.6559029320188,18753,"AAA"
0.672617169679117,-1.23462744715966,-2.31579514924205,31.6834119558061,18754,"AAA"
0.698282302922389,-1.25802118361907,-2.34810791332403,31.5397062032988,18757,"AAA"
0.739475048133528,-1.30878585350949,-2.30649952761532,31.0898020475611,18758,"AAA"
0.774740157139463,-1.34886623737208,-2.2817717229926,30.7068809556352,18759,"AAA"
0.765482410118082,-1.35666622900424,-2.2076900269866,30.4407549230172,18760,"AAA"
0.737399466105358,-1.32224729993291,-2.17507174449082,30.5964604591259,18761,"AAA"
0.768008823442427,-1.35147660101981,-2.20612145897696,30.3345188564327,18764,"AAA"
0.780130514249975,-1.36834085365339,-2.21345644610194,30.7526800048853,18765,"AAA"
0.77279539840886,-1.34933905667903,-2.26457775266882,29.7584367285422,18766,"AAA"
0.759029887298606,-1.3455943881305,-2.17883684370803,30.1775958931028,18767,"AAA"
0.742194162566494,-1.32111258365314,-2.22594110445304,30.5686624700421,18768,"AAA"
0.753206843262731,-1.32855232944873,-2.2413164855687,30.5194495632361,18771,"AAA"
0.724164356961453,-1.29491427261327,-2.26599933576308,31.2046637276447,18772,"AAA"
0.684782916001381,-1.25578197590397,-2.25667251768601,31.8898385534394,18773,"AAA"
0.714715065634808,-1.29453290682533,-2.23399487280602,31.6054445481707,18774,"AAA"
0.722904515875356,-1.29408646691537,-2.29242525702299,31.6770134998512,18775,"AAA"
0.715825964636218,-1.29495739523145,-2.23640042533203,31.592081169772,18778,"AAA"
0.711260571576239,-1.29304790755568,-2.23119118134339,31.7301417257054,18779,"AAA"
0.701414050195363,-1.28459329978311,-2.25291467249613,31.8943659102635,18780,"AAA"
0.707772526729578,-1.29428587051858,-2.25152821860154,31.7153286203854,18781,"AAA"
0.6836775908524,-1.26922899087272,-2.25419877752325,32.0599593676648,18782,"AAA"
0.680814705447101,-1.24799281621868,-2.29678744151269,30.4493462725523,18785,"AAA"
0.643827870270077,-1.22342686808992,-2.20775151505515,31.6056620848832,18786,"AAA"
0.628051429480342,-1.22133040264953,-2.21548752810992,32.7004631837579,18787,"AAA"
0.655899458745001,-1.24282202388628,-2.25414165955809,32.3048363325494,18788,"AAA"
0.650335199191201,-1.24723539766108,-2.22288304966629,34.5442708384178,18789,"AAA"
0.632146684409081,-1.22063280045763,-2.20922205462169,32.5467774295303,18792,"AAA"
0.64050480264264,-1.23211065128923,-2.18706354845481,32.4463585279932,18793,"AAA"
0.641837618143956,-1.2325636876343,-2.20344061056946,32.3547583650394,18794,"AAA"
0.616868741562413,-1.21220383251022,-2.11814265428906,31.2555496319899,18795,"AAA"
0.555851109852265,-1.15574886766524,-2.01117184239019,30.847328166656,18796,"AAA"
0.577966006329656,-1.17570103138939,-1.97927239714814,30.6806992915514,18799,"AAA"
0.634225771690326,-1.23873062873476,-2.04323989776511,31.429370781963,18800,"AAA"
0.617034183926564,-1.21806790611132,-2.0481806706547,31.9207574090109,18801,"AAA"
0.616051512037778,-1.21885667299096,-2.04690869344387,31.9131620814955,18802,"AAA"
0.658015241360327,-1.27646145200225,-2.01204083755014,32.8620593013615,18803,"AAA"
0.635023239340302,-1.23920747971204,-2.04503751810908,32.0705714109977,18806,"AAA"
0.645120662026545,-1.25350393591418,-2.04078197555072,32.0196139767201,18807,"AAA"
0.610926812580091,-1.21764954850325,-2.0219393905781,32.7446638481555,18808,"AAA"
0.612985004044258,-1.21851029646197,-2.06319726217275,32.7854761916698,18809,"AAA"
0.598018709895885,-1.19791097205714,-2.08963391579953,33.2801112168954,18810,"AAA"
0.602556064104527,-1.21049953821939,-2.035093513736,33.074288835036,18813,"AAA"
0.580357613759769,-1.17620373482427,-2.09115010811437,33.9209692134096,18814,"AAA"
0.482931322948668,-1.08689093912025,-1.98080820087311,34.0975003374482,18815,"AAA"
0.465010901469358,-1.07199796287858,-1.97716501162965,34.3655913340261,18816,"AAA"
0.546589574135312,-1.15424360788931,-2.03494135974653,35.2826396263989,18817,"AAA"
0.544701609582613,-1.14155461960057,-2.06376378148248,35.3428406441278,18820,"AAA"
0.64347769721651,-1.26043342148485,-2.09034730987023,39.9446131062947,18821,"AAA"
0.537884636015154,-1.13972220643014,-2.04199513946505,36.0819764783069,18822,"AAA"
0.503592496948811,-1.11300706209414,-2.0162409285486,36.3143628662677,18823,"AAA"
0.442280280999987,-1.04671327404605,-1.98582291445757,34.7599225326516,18824,"AAA"
0.393875751029242,-0.996551959208583,-1.93757705036952,35.8822485949784,18827,"AAA"
0.381303174647111,-0.985819028216681,-2.04565699756267,35.9023503339345,18828,"AAA"
0.39312982687375,-1.00208418407999,-2.03261587562688,34.7360088159622,18829,"AAA"
0.416868439431769,-1.03156955282785,-2.06748228781672,35.5631231073471,18830,"AAA"
0.397282759829181,-1.02148183707694,-2.03725424820598,35.6525328344262,18831,"AAA"
0.401531054377369,-1.01317738369725,-2.09604628960705,34.3899283755295,18834,"AAA"
0.351027124476636,-0.962804613598903,-2.09482670910145,34.2353845394997,18835,"AAA"
0.359273571335801,-0.951420415435602,-2.19778944186149,33.0814586216793,18836,"AAA"
0.354576182850287,-0.952000740247284,-2.17502978844542,33.1571912602049,18837,"AAA"
0.338335464085324,-0.940155334986272,-2.15407317334572,33.1436147222168,18838,"AAA"
0.335882245760198,-0.925318265159813,-2.21075709384746,33.5981804284405,18841,"AAA"
0.28868147761529,-0.869879404999569,-2.2128017764077,33.342679961131,18842,"AAA"
0.271878077104004,-0.85247402811663,-2.21559764908873,33.6728424379252,18843,"AAA"
0.241084997224949,-0.827109925611573,-2.16404380392723,32.6476161959143,18844,"AAA"
0.274980236412471,-0.857476169902249,-2.11110220836744,32.3007412365119,18845,"AAA"
0.265069193370262,-0.845462760320402,-2.09488516305395,32.8236852880762,18848,"AAA"
0.24053386738605,-0.811304773601664,-2.08674351632435,32.2498640746268,18849,"AAA"
0.28711174078179,-0.887161998072211,-2.02245857401691,33.6000315034783,18850,"AAA"
0.285830479495291,-0.89310708098821,-1.99750600543258,33.5818171468034,18851,"AAA"
0.267627157102864,-0.878456513969574,-1.94401197035887,34.1312309367955,18852,"AAA"
0.263831183041706,-0.855636469386081,-2.02364124523385,34.8278828344196,18855,"AAA"
0.275284192399875,-0.886148172288207,-1.97304793122451,34.7113801928815,18856,"AAA"
0.294466863759515,-0.914117748026387,-1.99360840695542,35.6937983126722,18857,"AAA"
0.284434962384156,-0.907374551136495,-1.96125017239591,36.0160442461043,18858,"AAA"
0.277413856448617,-0.904578289191245,-1.95773400348529,36.1895901308086,18859,"AAA"
0.296813641668867,-0.911135635679012,-2.01544911496799,35.3705527501748,18862,"AAA"
0.291584171621808,-0.90740922630253,-1.98301979407164,35.4332051810338,18863,"AAA"
0.331599737414861,-0.941637739187791,-2.01795108736173,33.9672617082972,18864,"AAA"
0.351666290084887,-0.974815995335451,-1.96756479968007,33.639426210778,18865,"AAA"
0.353504571267129,-0.970266192557307,-1.97767468014787,33.5695020762671,18866,"AAA"
0.3391915235036,-0.950377384663883,-1.99083437088764,34.0728027684129,18869,"AAA"
0.370999383332545,-1.00405376017412,-1.91369760604029,34.9255080945626,18870,"AAA"
0.411738484666151,-1.03475573093253,-1.99869023810403,34.4226914092868,18871,"AAA"
0.436814740475529,-1.06579547658678,-2.03210529114458,35.4672059021028,18872,"AAA"
0.466528204405412,-1.08491503378815,-2.06465452744388,34.3986837112288,18873,"AAA"
0.443160324879428,-1.07470559325193,-1.99074429670912,34.7178778869287,18876,"AAA"
0.492812089607025,-1.12774285995509,-1.97839182732247,34.1549323371094,18877,"AAA"
0.45122908123702,-1.07539426204762,-1.94100357000035,33.1709670289195,18878,"AAA"
0.449314950828051,-1.07562588964508,-1.99286234823304,33.7057728846024,18879,"AAA"
0.445354092896286,-1.07439817866441,-1.96052978280017,33.6791940667611,18880,"AAA"
0.454409358928612,-1.08693955591727,-1.9715265631926,33.5438589492448,18883,"AAA"
0.459941388390933,-1.09794547882267,-1.97570713447791,33.4840594680565,18884,"AAA"
0.488879324083939,-1.13656731844941,-1.94534073325765,34.0996419485837,18885,"AAA"
0.503941407084789,-1.12703991668736,-2.0396381151245,32.3549115416655,18886,"AAA"
0.517227786437472,-1.14122531391052,-2.02562889623304,32.136813123531,18887,"AAA"
0.464062095434743,-1.09005338353684,-2.04189303043524,31.6168457236899,18890,"AAA"
0.443922483841003,-1.06614606837468,-2.02996066549987,32.1641147604195,18891,"AAA"
0.454041397824651,-1.07837051151642,-2.00753373963467,32.0712487662475,18892,"AAA"
0.472226993069608,-1.12507264861254,-1.87004020281971,31.4471345713114,18893,"AAA"
0.541640111837286,-1.18160934826965,-1.9529813750353,30.5441975195799,18894,"AAA"
0.519181761678657,-1.17606559017311,-1.87032794558187,30.4869625063209,18897,"AAA"
0.539587325358717,-1.20530867949194,-1.84330747732083,29.4133513564087,18898,"AAA"
0.502579294970637,-1.15796427960085,-1.87390876401143,30.0425889534589,18899,"AAA"
0.537463359387403,-1.21015754226645,-1.84677042266195,29.5288383992567,18900,"AAA"
0.5186302678768,-1.18508130555765,-1.91892111701231,30.2722442709896,18901,"AAA"
0.558303203848811,-1.22503825560139,-1.95491444862737,29.8767293742132,18904,"AAA"
0.54745108009764,-1.19973756547943,-1.9985615660433,28.9462728791576,18905,"AAA"
0.537012669190312,-1.18903413298763,-1.95288928272751,28.5643930400675,18906,"AAA"
0.562304768155987,-1.21720214631466,-2.01091860868534,28.6645726419603,18907,"AAA"
0.574043521629156,-1.23109237595096,-1.99251019696641,27.9197965463492,18908,"AAA"
0.596074905961911,-1.25433074572298,-1.95599629775243,27.4688942386809,18911,"AAA"
0.618446444273805,-1.2897852138406,-1.89647059958826,27.9249177384484,18912,"AAA"
0.52403971932949,-1.20267797305344,-1.75042240606164,27.3493317597284,18913,"AAA"
0.48136466834293,-1.15721465945005,-1.75749850379417,27.9232765923342,18914,"AAA"
0.481366971710487,-1.16370109905154,-1.70796665806617,27.4651636652228,18915,"AAA"
0.395869391950663,-1.06712995394751,-1.51775081658444,25.5084846020641,18918,"AAA"
0.442611190185278,-1.1423991818101,-1.3900886784937,26.0927147405163,18919,"AAA"
0.465944209204567,-1.13679826190998,-1.62898062980413,25.9068979068048,18920,"AAA"
0.437990032723475,-1.12933619057446,-1.51524068970668,24.2796946364761,18921,"AAA"
0.392488899258766,-1.08861806638703,-1.39558428502169,23.8247495834666,18922,"AAA"
0.412511433541598,-1.10869654263083,-1.48457043829529,24.7109297740384,18925,"AAA"
0.39792875134402,-1.10398900722927,-1.45156796187301,25.0193590119618,18926,"AAA"
