"train_mse","train_mae","test_mse","test_mae","r2","adj_r2","outlier_ct","TIME_PERIOD","Knots"
0.000000000000000000000000000000101226877876993,0.000000000000000272004641033163,0.00146255730098229,0.0257353914893617,1,NA,0,15082,4
0.0575202379235762,0.22951377072819,0.104217885983868,0.226696106705119,0.911356791010173,0.881809054680231,0,15083,1
0.00648555081022475,0.0683400325645202,0.00555009260638211,0.0649295272443477,0.990005256295206,0.980010512590413,0,15083,2
0.002178691810841,0.0389192293533969,0.0052382923938897,0.0547055628005062,0.996642464626635,0.986569858506538,0,15083,3
0.00000000000000000000000000000000308148791101958,0.0000000000000000333066907387547,0.00141307105786311,0.0255044904255319,1,NA,0,15083,4
0.0567593038211969,0.227721124729632,0.102038800806594,0.22497570295602,0.911496369901441,0.881995159868588,0,15084,1
0.00638312511067007,0.0685305500219358,0.00521298036253111,0.0631134942331273,0.990046922607663,0.980093845215325,0,15084,2
0.00201208391561571,0.0374015306796828,0.00535069128927058,0.0541400894761151,0.996862598400504,0.987450393602015,0,15084,3
0.000000000000000000000000000000050690476136272,0.000000000000000149880108324396,0.001642996041792,0.0269023015957447,1,NA,0,15084,4
0.0575377746935833,0.229264888248017,0.102346402078537,0.226340555155011,0.90896420694033,0.878618942587106,0,15085,1
0.00629730171379263,0.0679439922685224,0.00539422285031905,0.0633849548028072,0.990036461112649,0.980072922225299,0,15085,2
0.00201363082851176,0.0374159052775071,0.00594175004662549,0.0579246992890521,0.996814049893671,0.987256199574683,0,15085,3
0.0000000000000000000000000000000345126646034193,0.000000000000000133226762955019,0.0018348164438767,0.0275686707446808,1,NA,0,15085,4
0.0576783405912041,0.229466186012978,0.100526622326641,0.224016366258111,0.90700749541279,0.87600999388372,0,15086,1
0.0066982870162925,0.070603265801124,0.00572760056475593,0.0645953616458026,0.989200617082524,0.978401234165047,0,15086,2
0.00202827157807107,0.0375516811012524,0.00679251284742537,0.0606912249725471,0.996729898050211,0.986919592200845,0,15086,3
0.0000000000000000000000000000000573156751449641,0.000000000000000166533453693773,0.00232039628921819,0.0300527920212764,1,NA,0,15086,4
0.0577212801730354,0.22961182408075,0.101749752658037,0.225057390050469,0.907362079490568,0.876482772654091,0,15089,1
0.00672197371939832,0.0705876790880024,0.00582784320178961,0.0662681118331424,0.989211783501382,0.978423567002763,0,15089,2
0.00206146146563823,0.0378576753121872,0.0065471261128896,0.0603668121217708,0.996691523424038,0.98676609369615,0,15089,3
0.0000000000000000000000000000000425245331720702,0.000000000000000122124532708767,0.00213829128501423,0.0291961425531913,1,NA,0,15089,4
0.0570911036770008,0.228678010093728,0.100922510025112,0.22327375630858,0.90875516696123,0.878340222614974,0,15090,1
0.0073591982024282,0.0733982739622476,0.00651320176434111,0.0704642498147938,0.988238293393682,0.976476586787364,0,15090,2
0.00232230046123879,0.0401814436230224,0.00666283017258947,0.0611318738405603,0.996288424917297,0.985153699669187,0,15090,3
0.0000000000000000000000000000000499201041585172,0.000000000000000166533453693773,0.00200793565164288,0.0279382521276595,1,NA,0,15090,4
0.0575481095169431,0.229342754145638,0.102461038495591,0.223989221341024,0.90882483324149,0.878433110988654,0,15091,1
0.00788970547545905,0.076790057833595,0.00723591211793413,0.0744196710850794,0.987500106981121,0.975000213962242,0,15091,2
0.00231319439994384,0.0401025877470211,0.00701196365022904,0.063073440481468,0.996335137905831,0.985340551623324,0,15091,3
0.0000000000000000000000000000000123259516440783,0.0000000000000000666133814775094,0.00217715963111073,0.0288342292553191,1,NA,0,15091,4
0.0569951886806057,0.228216582552271,0.101018723888016,0.221944087959625,0.909758362716687,0.879677816955583,0,15092,1
0.00839930496525531,0.0793179280594095,0.00774074868041915,0.0776237070327255,0.986701210231024,0.973402420462048,0,15092,2
0.00242596268335661,0.0410684573425887,0.00736664736049821,0.063902888659554,0.996158924119698,0.984635696478793,0,15092,3
0.000000000000000000000000000000022186712959341,0.000000000000000111022302462516,0.00232658043029724,0.0295227303191489,1,NA,0,15092,4
0.0579071913482336,0.230258976207642,0.101984449001517,0.22397375630858,0.909145157796308,0.878860210395077,0,15096,1
0.00904992654852308,0.0816942012904415,0.00813791463703138,0.0794037937220194,0.985800906081311,0.971601812162622,0,15096,2
0.00273703154130962,0.0436220662248221,0.00791968729001559,0.0661902501486181,0.995705670349356,0.982822681397426,0,15096,3
0.0000000000000000000000000000000531556664650877,0.000000000000000160982338570648,0.00239197128897649,0.029794624468085,1,NA,0,15096,4
0.0534217372025956,0.220329920692141,0.0942999440267126,0.216095854361932,0.912928419639627,0.883904559519502,0,15100,1
0.00994214395598675,0.0869448531358868,0.00967114735323736,0.0856899815298969,0.983795394314207,0.967590788628415,0,15100,2
0.00265747143537696,0.0429833870182545,0.00808265697914413,0.06593240175713,0.995668612633032,0.982674450532127,0,15100,3
0.0000000000000000000000000000000155615139506489,0.0000000000000000832667268468867,0.00249830039552531,0.0286133367021276,1,NA,0,15100,4
0.0533868178082192,0.220597260273973,0.0920922664336648,0.212543150684932,0.911427138019478,0.881902850692638,0,15103,1
0.00900045575600606,0.0824894879604555,0.00824812197408595,0.0785158006844881,0.985067547417749,0.970135094835498,0,15103,2
0.00248126958993156,0.0415339569195325,0.00782273084332715,0.0631786813039383,0.995883381742007,0.983533526968027,0,15103,3
0.0000000000000000000000000000000523852944873328,0.000000000000000166533453693773,0.0026013813207503,0.0284349260638298,1,NA,0,15103,4
0.0522315694304254,0.218275414563807,0.0905949644917347,0.211114852198991,0.912551007147689,0.883401342863585,0,15104,1
0.00909053595908103,0.0825718443541969,0.00852573554567903,0.0799616241638122,0.984780120092538,0.969560240185075,0,15104,2
0.00257062794721147,0.0422752265881162,0.0076458762718855,0.0628909744234388,0.995696111998299,0.982784447993194,0,15104,3
0.0000000000000000000000000000000229570849370959,0.00000000000000010547118733939,0.00238535411987955,0.0272223574468083,1,NA,0,15104,4
0.0510407010814708,0.215934823359769,0.0877401580060288,0.208347584715213,0.912515408866457,0.88335387848861,0,15105,1
0.00885948693236116,0.0811262844749942,0.00795495697641896,0.0769051081562951,0.984814695419379,0.969629390838757,0,15105,2
0.00258959534964515,0.0424309040270911,0.00763676575274447,0.0627291130490059,0.995561391486308,0.982245565945231,0,15105,3
0.0000000000000000000000000000000228030105415449,0.000000000000000122124532708767,0.00239257030289994,0.0272274382978723,1,NA,0,15105,4
0.0501103439798126,0.214014708002884,0.0876223948226762,0.209055191059841,0.912569279376533,0.883425705835378,0,15106,1
0.00838481257449795,0.0789315600836708,0.00780360386651702,0.0765367487418729,0.98537048147232,0.970740962944641,0,15106,2
0.0024577082921001,0.0413362903443235,0.00742895584076881,0.063940456897463,0.995711879225033,0.982847516900132,0,15106,3
0.000000000000000000000000000000146216601377879,0.00000000000000031641356201817,0.00224960662179558,0.0273089723404255,1,NA,0,15106,4
0.0488986831290555,0.21114924297044,0.0879220166164051,0.208696791636626,0.914479600248601,0.885972800331468,0,15107,1
0.00837257816289408,0.0794306380190715,0.00836395196231491,0.0798274477014002,0.98535694244463,0.970713884889261,0,15107,2
0.00233206009022703,0.0402657877542659,0.00694430351696117,0.0633300400276656,0.995921388912782,0.98368555565113,0,15107,3
0.0000000000000000000000000000000277333911991762,0.000000000000000122124532708767,0.00198489072107192,0.0269088053191489,1,NA,0,15107,4
0.0491848720980534,0.211899062725306,0.0896144680298933,0.210105551550108,0.91448169968285,0.885975599577133,0,15110,1
0.00815349764258749,0.0781901437418844,0.00806639515997815,0.0794338931305237,0.985823420285735,0.97164684057147,0,15110,2
0.00231876151037064,0.0401508157234145,0.00667657959405974,0.0634412774995847,0.995968342810521,0.983873371242084,0,15110,3
0.0000000000000000000000000000000617838326159425,0.000000000000000183186799063151,0.0018619192480435,0.0266857659574467,1,NA,0,15110,4
0.0513675301369863,0.216531506849315,0.0962154867939575,0.216378767123288,0.913847931055129,0.885130574740172,0,15111,1
0.00842394988161461,0.079555665160648,0.00883973422887067,0.0839215918533106,0.985871605875276,0.971743211750551,0,15111,2
0.00238145956180649,0.0406900231875247,0.00636088740740498,0.0629518940653794,0.996005888003355,0.984023552013419,0,15111,3
0.0000000000000000000000000000000180267042794645,0.0000000000000000943689570931383,0.0016055652259927,0.0258581026595744,1,NA,0,15111,4
0.0516443218457102,0.216783850036049,0.0980686056655451,0.218264888248017,0.914276135082683,0.885701513443577,0,15112,1
0.00862177386363166,0.0811899733069287,0.00964754595980447,0.0880160749664488,0.985688808534621,0.971377617069242,0,15112,2
0.00228063152771768,0.0398193249760079,0.00634660023088013,0.0627136549805622,0.996214403790753,0.984857615163012,0,15112,3
0.0000000000000000000000000000000987616875481774,0.000000000000000272004641033163,0.00164009371815901,0.026657869680851,1,NA,0,15112,4
0.0513581992069215,0.21616236481615,0.0965782466823849,0.216819069935112,0.913186184153365,0.88424824553782,0,15113,1
0.00794473178445562,0.0781855067413343,0.00872843748602789,0.0844693894708945,0.986570547785217,0.973141095570435,0,15113,2
0.00206560674062598,0.037895719114065,0.00638264029404674,0.0622351797836631,0.996508382187043,0.986033528748173,0,15113,3
0.0000000000000000000000000000000252682008703605,0.000000000000000122124532708767,0.00187005541278021,0.0277859510638297,1,NA,0,15113,4
0.0498110857966835,0.2127483777938,0.0945401498048882,0.214028839221341,0.914546814292533,0.886062419056711,0,15114,1
0.00875236334130008,0.0819207155892823,0.0094554953808646,0.0872944025444626,0.984984922171017,0.969969844342035,0,15114,2
0.002277291777652,0.0397901586434458,0.00627270070642138,0.0619380698973131,0.99609320226465,0.984372809058602,0,15114,3
0.0000000000000000000000000000000198755970260763,0.00000000000000010547118733939,0.00166543681065066,0.0260652345744681,1,NA,0,15114,4
0.0502895010814709,0.213370439798125,0.0966063518055961,0.215936625811103,0.915443472229352,0.887257962972469,0,15117,1
0.00924494398921132,0.0847852688963172,0.0100071533023192,0.0899950601043951,0.984455595176905,0.968911190353811,0,15117,2
0.00226003832193534,0.0396391408834569,0.0063573581796359,0.0624935632774628,0.996199982321919,0.984799929287677,0,15117,3
0.0000000000000000000000000000000765749745888365,0.000000000000000205391259555654,0.00171133733041523,0.025459209042553,1,NA,0,15117,4
0.0501252457822639,0.213006200432588,0.0957694562674753,0.214928658976208,0.915518910757221,0.887358547676294,0,15118,1
0.00957329047756341,0.0860495241339059,0.0100797999058103,0.0896689531899342,0.983865176228856,0.967730352457713,0,15118,2
0.00238439252650719,0.0407150720443665,0.00637436498764393,0.0621980895477624,0.99598134483576,0.983925379343042,0,15118,3
0.0000000000000000000000000000000104770588974666,0.0000000000000000555111512312578,0.00165438269207219,0.025396159574468,1,NA,0,15118,4
0.0495657358327326,0.21231117519827,0.0943314506184994,0.215256885364095,0.915362642031669,0.887150189375558,0,15119,1
0.00945526905853866,0.0844180526382161,0.0101825616100832,0.09058768909022,0.983854390970911,0.967708781941821,0,15119,2
0.00260464360442743,0.0425540093871346,0.00654327633328681,0.0634982967363595,0.995552367993249,0.982209471972994,0,15119,3
0.0000000000000000000000000000000759586770066326,0.000000000000000216493489801906,0.00152797884755962,0.0245266962765956,1,NA,0,15119,4
0.0495925586157174,0.213463590483057,0.093211872607366,0.213869502523432,0.91350814991336,0.884677533217814,0,15120,1
0.00783898433123548,0.0749628573516564,0.00787134697209414,0.0796705930512044,0.986328427559818,0.972656855119637,0,15120,2
0.00257918950809338,0.0423455675844791,0.00588950983125326,0.0611244271531784,0.995501767230692,0.982007068922768,0,15120,3
0.0000000000000000000000000000000603971630559837,0.000000000000000199840144432528,0.00122401359731201,0.0229494723404254,1,NA,0,15120,4
0.048665121557318,0.21123547224225,0.0911212254724449,0.213136049026676,0.913697454698738,0.884929939598317,0,15121,1
0.00890636173749565,0.0799723563812082,0.00906647727657285,0.0843054883640357,0.984205491269259,0.968410982538517,0,15121,2
0.0028774920869695,0.0447273739680012,0.00652718221352035,0.0642110047499393,0.994897066251089,0.979588265004355,0,15121,3
0.0000000000000000000000000000000597808654737798,0.00000000000000014432899320127,0.00129485025317869,0.0233692398936168,1,NA,0,15121,4
0.0503149093006489,0.214964960346071,0.0931875089744142,0.215222927180966,0.912517961885392,0.883357282513856,0,15124,1
0.00906004412727663,0.0802283907783035,0.00901952078180179,0.0833878192675083,0.984247390352501,0.968494780705002,0,15124,2
0.00302060293323062,0.0458261267025362,0.00670673893530872,0.0645317021639367,0.994748107377974,0.978992429511897,0,15124,3
0.0000000000000000000000000000000110933564796705,0.0000000000000000666133814775094,0.00130597379421411,0.0230782936170213,1,NA,0,15124,4
0.0525613940158616,0.219706416726748,0.0979768860472463,0.219958147080029,0.911679038416143,0.882238717888191,0,15125,1
0.00845587712769904,0.0779808046015974,0.00823548517675328,0.0803808504842304,0.985791259670017,0.971582519340033,0,15125,2
0.00275251850068533,0.0437453056178864,0.00656821909741248,0.0644141335518995,0.995374835745709,0.981499342982835,0,15125,3
0.0000000000000000000000000000000408297148210094,0.000000000000000172084568816899,0.00146626272673885,0.0257728382978722,1,NA,0,15125,4
0.0523817994953136,0.219252487382841,0.0996137686202579,0.222882804614275,0.912167464339147,0.882889952452196,0,15126,1
0.00770717851025732,0.0747526348978574,0.00828593351361705,0.0818034454456552,0.987076789307185,0.97415357861437,0,15126,2
0.00247080111237064,0.041446248419361,0.00637660290200547,0.0643603097037895,0.995857020398228,0.983428081592914,0,15126,3
0.0000000000000000000000000000000932150093083422,0.000000000000000238697950294409,0.00149715038152941,0.0271376574468085,1,NA,0,15126,4
0.0498296547224225,0.213419466474405,0.0953189650365636,0.218703929343908,0.91546383224457,0.887285109659427,0,15127,1
0.00877648329259982,0.0805131602702107,0.0100353181450679,0.089540037614307,0.985110668174225,0.97022133634845,0,15127,2
0.0026109648733917,0.042605615742876,0.00657821123647502,0.0647454934932267,0.995570489786251,0.982281959145002,0,15127,3
0.00000000000000000000000000000000816594296420188,0.000000000000000049960036108132,0.00142926530759958,0.0254878404255319,1,NA,0,15127,4
0.0489370396539294,0.211720836337419,0.0942207164575372,0.217407354001442,0.915900977302254,0.887867969736339,0,15128,1
0.00860633749835353,0.0791405309304754,0.00978667698180097,0.0889353596660239,0.985209882376684,0.970419764753368,0,15128,2
0.00268278065280905,0.0431875845041844,0.00641985796288023,0.0644868659107134,0.995389601974104,0.981558407896417,0,15128,3
0.0000000000000000000000000000000277333911991762,0.00000000000000014432899320127,0.00131586141328168,0.0246745021276594,1,NA,0,15128,4
0.0491933782263879,0.212062004325883,0.0960573426091178,0.218186589762076,0.91632709110691,0.888436121475881,0,15131,1
0.00796126195914615,0.0769790537006034,0.00952228014899133,0.0880729399918706,0.986458707033372,0.972917414066744,0,15131,2
0.00232751531772714,0.0402265331718659,0.00601702469743795,0.0629667135381974,0.996041134312199,0.984164537248797,0,15131,3
0.0000000000000000000000000000000178726298839135,0.000000000000000077715611723761,0.00131899225890991,0.0246454468085105,1,NA,0,15131,4
0.0498455068493151,0.213441095890411,0.0968292992869207,0.216102739726027,0.916141622414868,0.888188829886491,0,15132,1
0.0073045296799323,0.0739257221008138,0.00863347529076164,0.0842360385269688,0.987711108850125,0.975422217700251,0,15132,2
0.00211938115041868,0.0383858237911382,0.0054474699121363,0.0591858192342127,0.996434425568268,0.985737702273073,0,15132,3
0.0000000000000000000000000000000808890576642639,0.000000000000000205391259555654,0.0012089829625446,0.0217430813829788,1,NA,0,15132,4
0.0493045599855804,0.212454217736121,0.0951393506586939,0.214375018024513,0.916165759506093,0.888221012674791,0,15133,1
0.0072344179778545,0.0731289741871684,0.00818108015693098,0.0820249492880286,0.987699070090753,0.975398140181506,0,15133,2
0.0021847387676723,0.038973202069127,0.00534257706808617,0.0584998151692405,0.996285213470743,0.98514085388297,0,15133,3
0.000000000000000000000000000000029120060759135,0.000000000000000116573417585641,0.00114724470977069,0.0209631468085106,1,NA,0,15133,4
0.0475699639509733,0.208889113193944,0.0926722354875767,0.210649098774333,0.919061447005177,0.892081929340236,0,15134,1
0.00841071398622398,0.0777902905460178,0.00895128057307745,0.0847625175269145,0.9856894779151,0.971378955830201,0,15134,2
0.00271065504972412,0.0434113666896368,0.00493127380485372,0.0565316101588826,0.99538791962048,0.981551678481918,0,15134,3
0.000000000000000000000000000000119715805343111,0.000000000000000272004641033163,0.000745987388140378,0.0185227925531915,1,NA,0,15134,4
0.0476508173035328,0.208660706560923,0.095117050230563,0.211809661139149,0.921355154848412,0.89514020646455,0,15135,1
0.00901348613352209,0.0812438110461664,0.00994432253664654,0.0887573629336959,0.985123776225465,0.97024755245093,0,15135,2
0.00273793801050484,0.043629289156903,0.00455557498551837,0.0549167252234674,0.995481195852336,0.981924783409343,0,15135,3
0.0000000000000000000000000000000160237371373018,0.0000000000000000888178419700125,0.000580416321680292,0.0165118218085106,1,NA,0,15135,4
0.0478572925018025,0.209299495313627,0.0958175690349126,0.21271452775775,0.921722232356668,0.895629643142223,0,15138,1
0.00889987874995544,0.0803403355546921,0.0103493881751679,0.0903469983133756,0.985442915709939,0.970885831419878,0,15138,2
0.0027891197517202,0.0440351938232563,0.0044482311621575,0.0546485613173481,0.995437977026252,0.98175190810501,0,15138,3
0.0000000000000000000000000000000178726298839135,0.0000000000000000999200722162641,0.000471013707526702,0.0147873659574468,1,NA,0,15138,4
0.0481052832732517,0.210311751982697,0.0916781531080524,0.209118853640952,0.919899747355164,0.893199663140219,0,15139,1
0.00800733111318539,0.0754150836412939,0.0081603118797169,0.081118540314126,0.986666968749904,0.973333937499807,0,15139,2
0.00269002900397747,0.043245887373815,0.00473333154071914,0.0542875885445422,0.995520824571044,0.982083298284175,0,15139,3
0.0000000000000000000000000000000845868431574874,0.000000000000000216493489801906,0.000726116386982759,0.0175245079787235,1,NA,0,15139,4
0.048300139221341,0.210797692862293,0.0912919474115785,0.207948558038933,0.919007441196988,0.892009921595983,0,15140,1
0.00711777812610203,0.0710672693058505,0.00698777709810543,0.0746093895907794,0.988064484435888,0.976128968871775,0,15140,2
0.00242475621892598,0.0410582441198018,0.00437644465511117,0.0516019986680308,0.99593402392187,0.983736095687479,0,15140,3
0.0000000000000000000000000000000106311332930175,0.0000000000000000610622663543836,0.000704771490397199,0.0168494547872341,1,NA,0,15140,4
0.0462676591204037,0.205672386445566,0.086484186809747,0.201602018745494,0.920894785390554,0.894526380520739,0,15141,1
0.00817545538004351,0.0776325953070539,0.00848498129423197,0.0815343778163991,0.986022176944692,0.972044353889385,0,15141,2
0.0024466604120158,0.0412432783396521,0.00472282042501855,0.0514858528442871,0.995816870776512,0.983267483106048,0,15141,3
0.0000000000000000000000000000000252682008703605,0.000000000000000122124532708767,0.000929435643358855,0.0165235037234041,1,NA,0,15141,4
0.0464364293439078,0.205795241528479,0.0883937588728818,0.204401261715934,0.922175842918684,0.896234457224912,0,15142,1
0.00870075580677697,0.0803866696171126,0.00944724910326952,0.0856363884982829,0.985418151304917,0.970836302609834,0,15142,2
0.00252701499191703,0.0419150743502923,0.00480556120930012,0.0530580643574665,0.995764902373925,0.9830596094957,0,15142,3
0.0000000000000000000000000000000198755970260763,0.0000000000000000943689570931383,0.000889273938548595,0.0169510771276595,1,NA,0,15142,4
0.0476116330930065,0.208834030281182,0.0881834465165646,0.203956128334535,0.920016850997888,0.893355801330517,0,15145,1
0.00862113392436547,0.079044175135099,0.00889791314081315,0.0835805396023219,0.985517290745043,0.971034581490087,0,15145,2
0.00271399435735683,0.0434380981045536,0.00504949778613707,0.0528624217964728,0.995440739983623,0.981762959934491,0,15145,3
0.0000000000000000000000000000000252682008703605,0.0000000000000000999200722162641,0.000930298116789253,0.0168719574468084,1,NA,0,15145,4
0.0480398516943043,0.210101225666907,0.088093354732156,0.20405043258832,0.918666458149828,0.891555277533104,0,15146,1
0.00830581937555543,0.0768695506574822,0.00830218904015803,0.0805341646298423,0.985937889398984,0.971875778797968,0,15146,2
0.00276862447902585,0.0438731037215077,0.00500112180890997,0.0526575894536379,0.995312599290165,0.981250397160659,0,15146,3
0.00000000000000000000000000000000308148791101958,0.0000000000000000333066907387547,0.000898206365672919,0.016753759574468,1,NA,0,15146,4
0.0480100271088681,0.210110165825523,0.0890459804729673,0.206185940879596,0.918936455150647,0.891915273534196,0,15147,1
0.00845281863328234,0.0772262432799569,0.00850644863621343,0.0816009912736797,0.985727659748479,0.971455319496957,0,15147,2
0.00287673156881432,0.044721462878274,0.00508094125404565,0.0541982763720972,0.995142721789777,0.980570887159107,0,15147,3
0.000000000000000000000000000000119715805343111,0.000000000000000272004641033163,0.000843598433431765,0.0169468590425532,1,NA,0,15147,4
0.0472970832011536,0.208046719538573,0.0887735960554515,0.207169430425378,0.919902950934986,0.893203934579981,0,15148,1
0.00879693322155217,0.0799412755953077,0.00913044801823863,0.0850672023411612,0.985102497993975,0.97020499598795,0,15148,2
0.00274296331094693,0.0436693101092935,0.00538250506082499,0.056099363329094,0.995354824187233,0.98141929674893,0,15148,3
0.0000000000000000000000000000000209541177949331,0.000000000000000111022302462516,0.000998484038605289,0.0186924010638297,1,NA,0,15148,4
0.0474287108868061,0.208701658255227,0.0871874123291829,0.206959408795963,0.918370164162516,0.891160218883354,0,15149,1
0.00877166169256606,0.0787857601900348,0.0090895846177806,0.0847848375659233,0.984903040993566,0.969806081987132,0,15149,2
0.0029490354982726,0.0452799909921853,0.00589479911952722,0.0580689931739911,0.99492439749886,0.979697589995441,0,15149,3
0.0000000000000000000000000000000425245331720702,0.00000000000000014432899320127,0.00107077702461792,0.0188964765957447,1,NA,0,15149,4
0.0474178886806056,0.208216582552271,0.0874775805030125,0.208094087959625,0.91863453004938,0.891512706732507,0,15152,1
0.00946709628508939,0.0825918861890181,0.0106632426199594,0.0913901227359216,0.98375518691917,0.967510373838339,0,15152,2
0.0030056811432735,0.0457127959457216,0.00645833918794211,0.0615636784230599,0.994842481064658,0.979369924258632,0,15152,3
0.0000000000000000000000000000000223407873548919,0.000000000000000116573417585641,0.0012251242058429,0.0207737047872339,1,NA,0,15152,4
0.0463365173756309,0.205609516943043,0.0857527449363723,0.204797476568133,0.919703929958627,0.89293857327817,0,15153,1
0.00927689378236329,0.0823475644198774,0.0102356795071095,0.0897480535344804,0.98392416704785,0.967848334095701,0,15153,2
0.0028196619685484,0.044275640749835,0.00608354431756479,0.0593392227071455,0.995113837039496,0.980455348157984,0,15153,3
0.0000000000000000000000000000000309689535057468,0.000000000000000149880108324396,0.00122076100215351,0.0204031393617021,1,NA,0,15153,4
0.0479021063446287,0.209892718096611,0.0873663317139557,0.206023900504686,0.917393355295338,0.889857807060451,0,15154,1
0.00821000133778683,0.0761752290256085,0.00891170701787427,0.0834742579805426,0.985841944847768,0.971683889695535,0,15154,2
0.00278778084079488,0.0440246230545433,0.00572931584240994,0.0578675494505931,0.995192503232046,0.980770012928183,0,15154,3
0.0000000000000000000000000000000394430452610506,0.000000000000000177635683940025,0.00106051947181276,0.0190696542553193,1,NA,0,15154,4
0.0485819823359769,0.211618168709445,0.0874855899209963,0.205327000720981,0.915754181328488,0.887672241771317,0,15155,1
0.0071335743805421,0.0704806200460393,0.00712889778633224,0.0752198479018342,0.987629697578276,0.975259395156552,0,15155,2
0.00255244632213443,0.0421254584642151,0.00531139490662593,0.0543334252944579,0.995573813177564,0.982295252710257,0,15155,3
0.000000000000000000000000000000065327543713615,0.000000000000000222044604925031,0.00103595792187498,0.0176252499999999,1,NA,0,15155,4
0.0494414947368421,0.213705263157895,0.0880082080332409,0.205815789473684,0.915131898042363,0.88684253072315,0,15156,1
0.00667226757579183,0.0671666770999576,0.00653335280987681,0.0716844620924041,0.988546812997363,0.977093625994726,0,15156,2
0.00257904673916639,0.0423443955661197,0.00516095848571328,0.0530767386267244,0.995572973617038,0.982291894468151,0,15156,3
0.0000000000000000000000000000000610519792370754,0.000000000000000197064586870965,0.000963979067406302,0.0173142441489362,1,NA,0,15156,4
0.0503248760634463,0.215812833453497,0.0915322644305137,0.209466294160058,0.916057190500479,0.888076254000639,0,15159,1
0.00668662936816748,0.0671327392733403,0.00687531802753363,0.0741768207363553,0.988846580475661,0.977693160951322,0,15159,2
0.00273939132815488,0.0436408669946272,0.0047960909360905,0.0529747415766975,0.99543064539068,0.981722581562722,0,15159,3
0.00000000000000000000000000000000312000650990732,0.000000000000000024980018054066,0.000712611516803287,0.0173344680851062,1,NA,0,15159,4
0.0506082300648883,0.216449603460707,0.0940217221530365,0.211981002162942,0.917549068467575,0.890065424623434,0,15160,1
0.00669498405125097,0.067213473740424,0.00680405377886584,0.0740899987453491,0.989092531572185,0.97818506314437,0,15160,2
0.00276933796015741,0.0438787564590845,0.00443653110475492,0.0521067680654479,0.99548819442509,0.981952777700361,0,15160,3
0.0000000000000000000000000000000333185880378992,0.000000000000000158206781009085,0.000547822946436619,0.0154076063829787,1,NA,0,15160,4
0.0509317873828407,0.217232299927902,0.0960173345403346,0.215970187454939,0.917798264842726,0.890397686456968,0,15161,1
0.0064593133776848,0.0661856169906536,0.00631104422966268,0.0715064159290153,0.989574943373199,0.979149886746399,0,15161,2
0.00279717199443848,0.0440987132393783,0.00414438172381108,0.0515706112226505,0.995485483559651,0.981941934238606,0,15161,3
0.00000000000000000000000000000000558519683872298,0.0000000000000000471844785465692,0.000454383263837214,0.0168443218085107,1,NA,0,15161,4
0.0505618200432588,0.216194087959625,0.0960044435718635,0.215971304974766,0.918807652290777,0.891743536387703,0,15162,1
0.00648740321810827,0.0660468654321503,0.0067891581323059,0.0744387353374911,0.989582505191389,0.979165010382778,0,15162,2
0.0026174611703938,0.0426585859663323,0.00435468885005852,0.0524638346765585,0.995796871685391,0.983187486741563,0,15162,3
0.0000000000000000000000000000000943320486760868,0.0000000000000002692290834716,0.000539275583199743,0.0169031196808509,1,NA,0,15162,4
0.0501843615717376,0.21536409516943,0.0944268367820279,0.215902559480894,0.918599717657801,0.891466290210402,0,15163,1
0.00630515641958933,0.0651282495901831,0.00600696632829557,0.0704256474528994,0.989772879504851,0.979545759009701,0,15163,2
0.00255832288771798,0.0421739238705312,0.00446191504748676,0.0530664589522181,0.99585033666145,0.983401346645802,0,15163,3
0.000000000000000000000000000000121449142293059,0.000000000000000302535774210355,0.000692442074166052,0.020511728723404,1,NA,0,15163,4
0.0480241568853641,0.210437490987743,0.0905704860414114,0.209377937995674,0.921105652621944,0.894807536829258,0,15166,1
0.0072097968463371,0.0707463859762244,0.00739650656614566,0.0776361974176903,0.988155706340084,0.976311412680168,0,15166,2
0.00259439480072305,0.0424702056845033,0.00502538063218508,0.0556322340728486,0.995737914043287,0.98295165617315,0,15166,3
0.00000000000000000000000000000000435260167431515,0.0000000000000000416333634234434,0.000830347630659614,0.0190871180851063,1,NA,0,15166,4
0.0460517759192502,0.206029416005768,0.0856447721529976,0.205810382119683,0.922553564095108,0.896738085460144,0,15167,1
0.00797969524684762,0.0742935794468004,0.00921047649018895,0.0854591055214539,0.98658034475024,0.973160689500479,0,15167,2
0.00286056278830472,0.0445956064321006,0.00570095795871635,0.0588790541398479,0.995189319234402,0.980757276937609,0,15167,3
0.0000000000000000000000000000000568534519583112,0.000000000000000172084568816899,0.000892418710946837,0.0199707734042552,1,NA,0,15167,4
0.0463977516222063,0.206551982696467,0.084446718569966,0.204003640951694,0.920922991312209,0.894563988416279,0,15168,1
0.00776026836458654,0.0742069228909468,0.00862600947356562,0.0825870197913433,0.986773953749252,0.973547907498505,0,15168,2
0.0026127026261429,0.0426197916729405,0.00595050509355473,0.0587707349312745,0.9955470965501,0.982188386200401,0,15168,3
0.00000000000000000000000000000000246519032881566,0.0000000000000000222044604925031,0.00121019521845784,0.0215158521276595,1,NA,0,15168,4
0.0447364077144917,0.202441528478731,0.0819446893795591,0.20211171593367,0.922902323782866,0.897203098377154,0,15169,1
0.00894543964417036,0.0796757549971624,0.0102205111055591,0.0900061497320099,0.984583639041658,0.969167278083316,0,15169,2
0.00296442113282744,0.0453979541543677,0.00644845215227408,0.0617642643922712,0.994891186120071,0.979564744480284,0,15169,3
